"tract_id","pop_h1","pop_h2","pop_h3","pop_qty"
"06013388000","AsnPI","PcIsl","P0020009",3.00000000000001
"06013388000","Other","Other","P0020010",34.0000000000001
"06013388000","Other","Multi","P0020011",219.000000000001
"06013389100","HspLt","HspLt","P0020002",307.999999999997
"06013389100","White","White","P0020005",959.999999999991
"06013389100","AABlk","AABlk","P0020006",87.9999999999992
"06013389100","Other","NatAm","P0020007",0
"06013389100","AsnPI","Asian","P0020008",865.999999999992
"06013389100","AsnPI","PcIsl","P0020009",9.99999999999991
"06013389100","Other","Other","P0020010",9.99999999999991
"06013389100","Other","Multi","P0020011",191.999999999998
"06013389200","HspLt","HspLt","P0020002",341.999999999996
"06013389200","White","White","P0020005",496.999999999994
"06013389200","AABlk","AABlk","P0020006",103.999999999999
"06013389200","Other","NatAm","P0020007",0.999999999999988
"06013389200","AsnPI","Asian","P0020008",829.99999999999
"06013389200","AsnPI","PcIsl","P0020009",0.999999999999988
"06013389200","Other","Other","P0020010",30.9999999999996
"06013389200","Other","Multi","P0020011",100.999999999999
"06013390100","HspLt","HspLt","P0020002",185.000000000001
"06013390100","White","White","P0020005",1415.00000000001
"06013390100","AABlk","AABlk","P0020006",81.0000000000005
"06013390100","Other","NatAm","P0020007",0
"06013390100","AsnPI","Asian","P0020008",491.000000000003
"06013390100","AsnPI","PcIsl","P0020009",6.00000000000004
"06013390100","Other","Other","P0020010",23.0000000000001
"06013390100","Other","Multi","P0020011",175.000000000001
"06013390200","HspLt","HspLt","P0020002",183
"06013390200","White","White","P0020005",1146
"06013390200","AABlk","AABlk","P0020006",16
"06013390200","Other","NatAm","P0020007",1
"06013390200","AsnPI","Asian","P0020008",348
"06013390200","AsnPI","PcIsl","P0020009",1
"06013390200","Other","Other","P0020010",25
"06013390200","Other","Multi","P0020011",140
"06085503123","HspLt","HspLt","P0020002",1903
"06085503123","White","White","P0020005",873
"06085503123","AABlk","AABlk","P0020006",307
"06085503123","Other","NatAm","P0020007",8
"06085503123","AsnPI","Asian","P0020008",611
"06085503123","AsnPI","PcIsl","P0020009",21
"06085503123","Other","Other","P0020010",25
"06085503123","Other","Multi","P0020011",141
"06013335000","HspLt","HspLt","P0020002",902.999999999989
"06013335000","White","White","P0020005",1784.99999999998
"06013335000","AABlk","AABlk","P0020006",113.999999999999
"06013335000","Other","NatAm","P0020007",5.99999999999993
"06013335000","AsnPI","Asian","P0020008",390.999999999995
"06013335000","AsnPI","PcIsl","P0020009",4.99999999999994
"06013335000","Other","Other","P0020010",31.9999999999996
"06013335000","Other","Multi","P0020011",226.999999999997
"06013336101","HspLt","HspLt","P0020002",2839.00000000001
"06013336101","White","White","P0020005",666.000000000002
"06013336101","AABlk","AABlk","P0020006",336.000000000001
"06013336101","Other","NatAm","P0020007",1
"06013336101","AsnPI","Asian","P0020008",671.000000000002
"06013336101","AsnPI","PcIsl","P0020009",70.0000000000003
"06013336101","Other","Other","P0020010",52.0000000000002
"06013336101","Other","Multi","P0020011",173.000000000001
"06013338201","HspLt","HspLt","P0020002",479.000000000004
"06013338201","White","White","P0020005",2354.00000000002
"06013338201","AABlk","AABlk","P0020006",54.0000000000005
"06013338201","Other","NatAm","P0020007",8.00000000000007
"06013338201","AsnPI","Asian","P0020008",653.000000000006
"06013338201","AsnPI","PcIsl","P0020009",1.00000000000001
"06013338201","Other","Other","P0020010",23.0000000000002
"06013338201","Other","Multi","P0020011",242.000000000002
"06013338301","HspLt","HspLt","P0020002",233.000000000002
"06013338301","White","White","P0020005",1993.00000000002
"06013338301","AABlk","AABlk","P0020006",26.0000000000002
"06013338301","Other","NatAm","P0020007",3.00000000000002
"06013338301","AsnPI","Asian","P0020008",557.000000000004
"06013338301","AsnPI","PcIsl","P0020009",3.00000000000002
"06013338301","Other","Other","P0020010",14.0000000000001
"06013338301","Other","Multi","P0020011",234.000000000002
"06013359204","HspLt","HspLt","P0020002",810
"06013359204","White","White","P0020005",634
"06013359204","AABlk","AABlk","P0020006",588
"06013359204","Other","NatAm","P0020007",4
"06013359204","AsnPI","Asian","P0020008",2355
"06013359204","AsnPI","PcIsl","P0020009",37
"06013359204","Other","Other","P0020010",51
"06013359204","Other","Multi","P0020011",232
"06013311000","HspLt","HspLt","P0020002",3189.99999999999
"06013311000","White","White","P0020005",456.999999999998
"06013311000","AABlk","AABlk","P0020006",954.999999999996
"06013311000","Other","NatAm","P0020007",16.9999999999999
"06013311000","AsnPI","Asian","P0020008",805.999999999996
"06013311000","AsnPI","PcIsl","P0020009",17.9999999999999
"06013311000","Other","Other","P0020010",23.9999999999999
"06013311000","Other","Multi","P0020011",200.999999999999
"06013312000","HspLt","HspLt","P0020002",1289.99999999999
"06013312000","White","White","P0020005",286.999999999999
"06013312000","AABlk","AABlk","P0020006",797.999999999997
"06013312000","Other","NatAm","P0020007",14.9999999999999
"06013312000","AsnPI","Asian","P0020008",420.999999999998
"06013312000","AsnPI","PcIsl","P0020009",40.9999999999998
"06013312000","Other","Other","P0020010",15.9999999999999
"06013312000","Other","Multi","P0020011",106
"06013345101","HspLt","HspLt","P0020002",846.000000000001
"06013345101","White","White","P0020005",2758
"06013345101","AABlk","AABlk","P0020006",99.0000000000002
"06013345101","Other","NatAm","P0020007",8.00000000000001
"06013345101","AsnPI","Asian","P0020008",2146
"06013345101","AsnPI","PcIsl","P0020009",13
"06013345101","Other","Other","P0020010",42.0000000000001
"06013345101","Other","Multi","P0020011",352.000000000001
"06013345102","HspLt","HspLt","P0020002",549.999999999994
"06013345102","White","White","P0020005",2119.99999999998
"06013345102","AABlk","AABlk","P0020006",65.9999999999993
"06013345102","Other","NatAm","P0020007",0.99999999999999
"06013345102","AsnPI","Asian","P0020008",1199.99999999999
"06013345102","AsnPI","PcIsl","P0020009",10.9999999999999
"06013345102","Other","Other","P0020010",15.9999999999998
"06013345102","Other","Multi","P0020011",261.999999999997
"06013352201","HspLt","HspLt","P0020002",571
"06013352201","White","White","P0020005",3741
"06013352201","AABlk","AABlk","P0020006",98.0000000000001
"06013352201","Other","NatAm","P0020007",4
"06013352201","AsnPI","Asian","P0020008",1284
"06013352201","AsnPI","PcIsl","P0020009",9.00000000000001
"06013352201","Other","Other","P0020010",44
"06013352201","Other","Multi","P0020011",515
"06013353002","HspLt","HspLt","P0020002",289
"06013353002","White","White","P0020005",2932
"06013353002","AABlk","AABlk","P0020006",28
"06013353002","Other","NatAm","P0020007",4.99999999999999
"06013353002","AsnPI","Asian","P0020008",752.999999999999
"06013353002","AsnPI","PcIsl","P0020009",0.999999999999999
"06013353002","Other","Other","P0020010",15
"06013353002","Other","Multi","P0020011",287
"06013356001","HspLt","HspLt","P0020002",986
"06013356001","White","White","P0020005",789
"06013356001","AABlk","AABlk","P0020006",487
"06013356001","Other","NatAm","P0020007",13
"06013356001","AsnPI","Asian","P0020008",1343
"06013356001","AsnPI","PcIsl","P0020009",31
"06013356001","Other","Other","P0020010",49
"06013356001","Other","Multi","P0020011",210
"06013360200","HspLt","HspLt","P0020002",1395.99999999999
"06013360200","White","White","P0020005",1460.99999999999
"06013360200","AABlk","AABlk","P0020006",651.999999999997
"06013360200","Other","NatAm","P0020007",16.9999999999999
"06013360200","AsnPI","Asian","P0020008",1042
"06013360200","AsnPI","PcIsl","P0020009",43.9999999999998
"06013360200","Other","Other","P0020010",89.9999999999996
"06013360200","Other","Multi","P0020011",391.999999999998
"06013364002","HspLt","HspLt","P0020002",2411.00000000003
"06013364002","White","White","P0020005",1238.00000000001
"06013364002","AABlk","AABlk","P0020006",680.000000000008
"06013364002","Other","NatAm","P0020007",18.0000000000002
"06013364002","AsnPI","Asian","P0020008",1206.00000000001
"06013364002","AsnPI","PcIsl","P0020009",15.0000000000002
"06013364002","Other","Other","P0020010",47.0000000000006
"06013364002","Other","Multi","P0020011",253.000000000003
"06013366001","HspLt","HspLt","P0020002",2783.00000000001
"06013366001","White","White","P0020005",312.000000000001
"06013366001","AABlk","AABlk","P0020006",477.000000000001
"06013366001","Other","NatAm","P0020007",9.00000000000003
"06013366001","AsnPI","Asian","P0020008",845.000000000003
"06013366001","AsnPI","PcIsl","P0020009",12
"06013366001","Other","Other","P0020010",40.0000000000001
"06013366001","Other","Multi","P0020011",116
"06013324002","HspLt","HspLt","P0020002",970
"06013324002","White","White","P0020005",2818
"06013324002","AABlk","AABlk","P0020006",268
"06013324002","Other","NatAm","P0020007",18
"06013324002","AsnPI","Asian","P0020008",1027
"06013324002","AsnPI","PcIsl","P0020009",18
"06013324002","Other","Other","P0020010",32
"06013324002","Other","Multi","P0020011",368
"06013336201","HspLt","HspLt","P0020002",2168.00000000002
"06013336201","White","White","P0020005",1069.00000000001
"06013336201","AABlk","AABlk","P0020006",105.000000000001
"06013336201","Other","NatAm","P0020007",9.00000000000006
"06013336201","AsnPI","Asian","P0020008",503.000000000003
"06013336201","AsnPI","PcIsl","P0020009",26.0000000000002
"06013336201","Other","Other","P0020010",22.0000000000002
"06013336201","Other","Multi","P0020011",160.000000000001
"06013338203","HspLt","HspLt","P0020002",652.999999999993
"06013338203","White","White","P0020005",2767.99999999997
"06013338203","AABlk","AABlk","P0020006",163.999999999998
"06013338203","Other","NatAm","P0020007",13.9999999999999
"06013338203","AsnPI","Asian","P0020008",1335.99999999999
"06013338203","AsnPI","PcIsl","P0020009",8.99999999999991
"06013338203","Other","Other","P0020010",55.9999999999994
"06013338203","Other","Multi","P0020011",378.999999999996
"06013345203","HspLt","HspLt","P0020002",597.000000000002
"06013345203","White","White","P0020005",5274.00000000002
"06013345203","AABlk","AABlk","P0020006",68.0000000000003
"06013345203","Other","NatAm","P0020007",21.0000000000001
"06013345203","AsnPI","Asian","P0020008",574.000000000002
"06013345203","AsnPI","PcIsl","P0020009",11
"06013345203","Other","Other","P0020010",48.0000000000002
"06013345203","Other","Multi","P0020011",373.000000000001
"06013345112","HspLt","HspLt","P0020002",682.000000000001
"06013345112","White","White","P0020005",2405.00000000001
"06013345112","AABlk","AABlk","P0020006",356.000000000001
"06013345112","Other","NatAm","P0020007",9.00000000000002
"06013345112","AsnPI","Asian","P0020008",4861.00000000001
"06013345112","AsnPI","PcIsl","P0020009",24.0000000000001
"06013345112","Other","Other","P0020010",45.0000000000001
"06013345112","Other","Multi","P0020011",448.000000000001
"06013345113","HspLt","HspLt","P0020002",340.999999999993
"06013345113","White","White","P0020005",2542.99999999995
"06013345113","AABlk","AABlk","P0020006",53.9999999999989
"06013345113","Other","NatAm","P0020007",9.99999999999979
"06013345113","AsnPI","Asian","P0020008",1359.99999999997
"06013345113","AsnPI","PcIsl","P0020009",6.99999999999986
"06013345113","Other","Other","P0020010",26.9999999999994
"06013345113","Other","Multi","P0020011",284.999999999994
"06001441402","HspLt","HspLt","P0020002",464.999999999991
"06001441402","White","White","P0020005",870.999999999984
"06001441402","AABlk","AABlk","P0020006",152.999999999997
"06001441402","Other","NatAm","P0020007",9.99999999999981
"06001441402","AsnPI","Asian","P0020008",3510.99999999993
"06001441402","AsnPI","PcIsl","P0020009",18.9999999999996
"06001441402","Other","Other","P0020010",23.9999999999995
"06001441402","Other","Multi","P0020011",239.999999999995
"06001441501","HspLt","HspLt","P0020002",408.000000000009
"06001441501","White","White","P0020005",593.000000000013
"06001441501","AABlk","AABlk","P0020006",213.000000000005
"06001441501","Other","NatAm","P0020007",16.0000000000004
"06001441501","AsnPI","Asian","P0020008",4355.0000000001
"06001441501","AsnPI","PcIsl","P0020009",34.0000000000008
"06001441501","Other","Other","P0020010",22.0000000000005
"06001441501","Other","Multi","P0020011",272.000000000006
"06001441521","HspLt","HspLt","P0020002",385.000000000001
"06001441521","White","White","P0020005",719.000000000002
"06001441521","AABlk","AABlk","P0020006",118
"06001441521","Other","NatAm","P0020007",4.00000000000001
"06001441521","AsnPI","Asian","P0020008",4289.00000000001
"06001441521","AsnPI","PcIsl","P0020009",64.0000000000002
"06001441521","Other","Other","P0020010",14
"06001441521","Other","Multi","P0020011",186.000000000001
"06001441522","HspLt","HspLt","P0020002",574.000000000007
"06001441522","White","White","P0020005",543.000000000007
"06001441522","AABlk","AABlk","P0020006",145.000000000002
"06001441522","Other","NatAm","P0020007",2.00000000000003
"06001441522","AsnPI","Asian","P0020008",3397.00000000004
"06001441522","AsnPI","PcIsl","P0020009",25.0000000000003
"06001441522","Other","Other","P0020010",30.0000000000004
"06001441522","Other","Multi","P0020011",152.000000000002
"06001441601","HspLt","HspLt","P0020002",889.999999999985
"06001441601","White","White","P0020005",1074.99999999998
"06001441601","AABlk","AABlk","P0020006",136.999999999998
"06001441601","Other","NatAm","P0020007",4.99999999999992
"06001441601","AsnPI","Asian","P0020008",2248.99999999996
"06001441601","AsnPI","PcIsl","P0020009",41.9999999999993
"06001441601","Other","Other","P0020010",22.9999999999996
"06001441601","Other","Multi","P0020011",219.999999999996
"06001441602","HspLt","HspLt","P0020002",1704.00000000002
"06001441602","White","White","P0020005",1177.00000000002
"06001441602","AABlk","AABlk","P0020006",250.000000000004
"06001441602","Other","NatAm","P0020007",8.00000000000011
"06001441602","AsnPI","Asian","P0020008",3608.00000000005
"06001441602","AsnPI","PcIsl","P0020009",78.0000000000011
"06001441602","Other","Other","P0020010",17.0000000000002
"06001441602","Other","Multi","P0020011",378.000000000005
"06001441800","HspLt","HspLt","P0020002",1081.00000000001
"06001441800","White","White","P0020005",1537.00000000001
"06001441800","AABlk","AABlk","P0020006",193.000000000001
"06001441800","Other","NatAm","P0020007",14.0000000000001
"06001441800","AsnPI","Asian","P0020008",4046.00000000003
"06001441800","AsnPI","PcIsl","P0020009",28.0000000000002
"06001441800","Other","Other","P0020010",54.0000000000003
"06001441800","Other","Multi","P0020011",242.000000000002
"06001441921","HspLt","HspLt","P0020002",953.999999999984
"06001441921","White","White","P0020005",693.999999999988
"06001441921","AABlk","AABlk","P0020006",104.999999999998
"06001441921","Other","NatAm","P0020007",5.9999999999999
"06001441921","AsnPI","Asian","P0020008",1781.99999999997
"06001441921","AsnPI","PcIsl","P0020009",26.9999999999995
"06001441921","Other","Other","P0020010",15.9999999999997
"06001441921","Other","Multi","P0020011",133.999999999998
"06001441923","HspLt","HspLt","P0020002",778.000000000006
"06001441923","White","White","P0020005",828.000000000006
"06001441923","AABlk","AABlk","P0020006",206.000000000001
"06001441923","Other","NatAm","P0020007",28.0000000000002
"06001441923","AsnPI","Asian","P0020008",4177.00000000003
"06001441923","AsnPI","PcIsl","P0020009",28.0000000000002
"06001441923","Other","Other","P0020010",116.000000000001
"06001441923","Other","Multi","P0020011",172.000000000001
"06001442100","HspLt","HspLt","P0020002",126.999999999996
"06001442100","White","White","P0020005",656.999999999981
"06001442100","AABlk","AABlk","P0020006",24.9999999999993
"06001442100","Other","NatAm","P0020007",0.99999999999997
"06001442100","AsnPI","Asian","P0020008",4332.99999999987
"06001442100","AsnPI","PcIsl","P0020009",3.99999999999988
"06001442100","Other","Other","P0020010",6.99999999999979
"06001442100","Other","Multi","P0020011",110.999999999997
"06001442400","HspLt","HspLt","P0020002",1582.99999999999
"06001442400","White","White","P0020005",1285.99999999999
"06001442400","AABlk","AABlk","P0020006",138.999999999999
"06001442400","Other","NatAm","P0020007",14.9999999999999
"06001442400","AsnPI","Asian","P0020008",2892.99999999998
"06001442400","AsnPI","PcIsl","P0020009",48.9999999999996
"06001442400","Other","Other","P0020010",95.9999999999993
"06001442400","Other","Multi","P0020011",285.999999999998
"06001440337","HspLt","HspLt","P0020002",226.999999999995
"06001440337","White","White","P0020005",208.999999999996
"06001440337","AABlk","AABlk","P0020006",80.9999999999983
"06001440337","Other","NatAm","P0020007",1.99999999999996
"06001440337","AsnPI","Asian","P0020008",2069.99999999996
"06001440337","AsnPI","PcIsl","P0020009",10.9999999999998
"06001440337","Other","Other","P0020010",9.99999999999979
"06001440337","Other","Multi","P0020011",97.9999999999979
"06001440338","HspLt","HspLt","P0020002",459.999999999992
"06001440338","White","White","P0020005",469.999999999992
"06001440338","AABlk","AABlk","P0020006",198.999999999997
"06001440338","Other","NatAm","P0020007",6.99999999999988
"06001440338","AsnPI","Asian","P0020008",2862.99999999995
"06001440338","AsnPI","PcIsl","P0020009",29.9999999999995
"06001440338","Other","Other","P0020010",34.9999999999994
"06001440338","Other","Multi","P0020011",240.999999999996
"06001451103","HspLt","HspLt","P0020002",227
"06001451103","White","White","P0020005",959.999999999998
"06001451103","AABlk","AABlk","P0020006",22
"06001451103","Other","NatAm","P0020007",2
"06001451103","AsnPI","Asian","P0020008",173
"06001451103","AsnPI","PcIsl","P0020009",0
"06001451103","Other","Other","P0020010",8.99999999999998
"06001451103","Other","Multi","P0020011",86.9999999999998
"06001432602","HspLt","HspLt","P0020002",995.999999999995
"06001432602","White","White","P0020005",683.999999999997
"06001432602","AABlk","AABlk","P0020006",667.999999999997
"06001432602","Other","NatAm","P0020007",8.99999999999996
"06001432602","AsnPI","Asian","P0020008",650.999999999997
"06001432602","AsnPI","PcIsl","P0020009",32.9999999999998
"06001432602","Other","Other","P0020010",15.9999999999999
"06001432602","Other","Multi","P0020011",156.999999999999
"06001441929","HspLt","HspLt","P0020002",181.999999999994
"06001441929","White","White","P0020005",482.999999999985
"06001441929","AABlk","AABlk","P0020006",63.999999999998
"06001441929","Other","NatAm","P0020007",1.99999999999994
"06001441929","AsnPI","Asian","P0020008",2601.99999999992
"06001441929","AsnPI","PcIsl","P0020009",0.999999999999969
"06001441929","Other","Other","P0020010",15.9999999999995
"06001441929","Other","Multi","P0020011",115.999999999996
"06001441701","HspLt","HspLt","P0020002",1014.00000000001
"06001441701","White","White","P0020005",553.000000000003
"06001441701","AABlk","AABlk","P0020006",98.0000000000005
"06001441701","Other","NatAm","P0020007",8.00000000000004
"06001441701","AsnPI","Asian","P0020008",1969.00000000001
"06001441701","AsnPI","PcIsl","P0020009",50.0000000000003
"06001441701","Other","Other","P0020010",28.0000000000001
"06001441701","Other","Multi","P0020011",126.000000000001
"06001444304","HspLt","HspLt","P0020002",2360.99999999999
"06001444304","White","White","P0020005",798.999999999996
"06001444304","AABlk","AABlk","P0020006",257.999999999999
"06001444304","Other","NatAm","P0020007",11.9999999999999
"06001444304","AsnPI","Asian","P0020008",3369.99999999998
"06001444304","AsnPI","PcIsl","P0020009",115.999999999999
"06001444304","Other","Other","P0020010",13.9999999999999
"06001444304","Other","Multi","P0020011",271.999999999999
"06001441525","HspLt","HspLt","P0020002",105
"06001441525","White","White","P0020005",117
"06001441525","AABlk","AABlk","P0020006",55.9999999999999
"06001441525","Other","NatAm","P0020007",2
"06001441525","AsnPI","Asian","P0020008",1327
"06001441525","AsnPI","PcIsl","P0020009",0
"06001441525","Other","Other","P0020010",8.99999999999998
"06001441525","Other","Multi","P0020011",16
"06001436301","HspLt","HspLt","P0020002",2456.00000000002
"06001436301","White","White","P0020005",502.000000000004
"06001436301","AABlk","AABlk","P0020006",550.000000000005
"06001436301","Other","NatAm","P0020007",11.0000000000001
"06001436301","AsnPI","Asian","P0020008",1976.00000000002
"06001436301","AsnPI","PcIsl","P0020009",75.0000000000007
"06001436301","Other","Other","P0020010",42.0000000000004
"06001436301","Other","Multi","P0020011",173.000000000002
"06001450400","HspLt","HspLt","P0020002",1513
"06001450400","White","White","P0020005",2707.00000000001
"06001450400","AABlk","AABlk","P0020006",237.000000000001
"06001450400","Other","NatAm","P0020007",15
"06001450400","AsnPI","Asian","P0020008",2660.00000000001
"06001450400","AsnPI","PcIsl","P0020009",35.0000000000001
"06001450400","Other","Other","P0020010",27.0000000000001
"06001450400","Other","Multi","P0020011",481.000000000001
"06001441702","HspLt","HspLt","P0020002",942.999999999986
"06001441702","White","White","P0020005",1076.99999999998
"06001441702","AABlk","AABlk","P0020006",401.999999999994
"06001441702","Other","NatAm","P0020007",43.9999999999993
"06001441702","AsnPI","Asian","P0020008",2936.99999999995
"06001441702","AsnPI","PcIsl","P0020009",25.9999999999996
"06001441702","Other","Other","P0020010",61.999999999999
"06001441702","Other","Multi","P0020011",236.999999999996
"06001433801","HspLt","HspLt","P0020002",1703.99999999998
"06001433801","White","White","P0020005",409.999999999994
"06001433801","AABlk","AABlk","P0020006",589.999999999992
"06001433801","Other","NatAm","P0020007",23.9999999999997
"06001433801","AsnPI","Asian","P0020008",765.99999999999
"06001433801","AsnPI","PcIsl","P0020009",24.9999999999997
"06001433801","Other","Other","P0020010",16.9999999999998
"06001433801","Other","Multi","P0020011",100.999999999999
"06001433802","HspLt","HspLt","P0020002",1262.00000000004
"06001433802","White","White","P0020005",481.000000000015
"06001433802","AABlk","AABlk","P0020006",485.000000000015
"06001433802","Other","NatAm","P0020007",14.0000000000004
"06001433802","AsnPI","Asian","P0020008",1891.00000000006
"06001433802","AsnPI","PcIsl","P0020009",24.0000000000008
"06001433802","Other","Other","P0020010",28.0000000000009
"06001433802","Other","Multi","P0020011",180.000000000006
"06001436302","HspLt","HspLt","P0020002",1959.99999999988
"06001436302","White","White","P0020005",467.999999999971
"06001436302","AABlk","AABlk","P0020006",436.999999999973
"06001436302","Other","NatAm","P0020007",7.9999999999995
"06001436302","AsnPI","Asian","P0020008",787.999999999951
"06001436302","AsnPI","PcIsl","P0020009",85.9999999999946
"06001436302","Other","Other","P0020010",16.9999999999989
"06001436302","Other","Multi","P0020011",138.999999999991
"06001436403","HspLt","HspLt","P0020002",1643.00000000001
"06001436403","White","White","P0020005",1043.00000000001
"06001436403","AABlk","AABlk","P0020006",552.000000000003
"06001436403","Other","NatAm","P0020007",14.0000000000001
"06001436403","AsnPI","Asian","P0020008",663.000000000004
"06001436403","AsnPI","PcIsl","P0020009",101.000000000001
"06001436403","Other","Other","P0020010",27.0000000000002
"06001436403","Other","Multi","P0020011",239.000000000001
"06001436404","HspLt","HspLt","P0020002",972.999999999991
"06001436404","White","White","P0020005",1235.99999999999
"06001436404","AABlk","AABlk","P0020006",405.999999999996
"06001436404","Other","NatAm","P0020007",5.99999999999994
"06001436404","AsnPI","Asian","P0020008",644.999999999994
"06001436404","AsnPI","PcIsl","P0020009",49.9999999999995
"06001436404","Other","Other","P0020010",17.9999999999998
"06001436404","Other","Multi","P0020011",274.999999999997
"06001442502","HspLt","HspLt","P0020002",914.99999999999
"06001442502","White","White","P0020005",758.999999999992
"06001442502","AABlk","AABlk","P0020006",93.999999999999
"06001442502","Other","NatAm","P0020007",31.9999999999996
"06001442502","AsnPI","Asian","P0020008",2005.99999999998
"06001442502","AsnPI","PcIsl","P0020009",22.9999999999997
"06001442502","Other","Other","P0020010",9.99999999999989
"06001442502","Other","Multi","P0020011",136.999999999998
"06001442501","HspLt","HspLt","P0020002",736.999999999994
"06001442501","White","White","P0020005",731.999999999994
"06001442501","AABlk","AABlk","P0020006",83.9999999999993
"06001442501","Other","NatAm","P0020007",9.99999999999992
"06001442501","AsnPI","Asian","P0020008",1758.99999999999
"06001442501","AsnPI","PcIsl","P0020009",19.9999999999998
"06001442501","Other","Other","P0020010",58.9999999999995
"06001442501","Other","Multi","P0020011",141.999999999999
"06001450609","HspLt","HspLt","P0020002",427.000000000001
"06001450609","White","White","P0020005",2296.00000000001
"06001450609","AABlk","AABlk","P0020006",86.0000000000003
"06001450609","Other","NatAm","P0020007",5.00000000000002
"06001450609","AsnPI","Asian","P0020008",1739.00000000001
"06001450609","AsnPI","PcIsl","P0020009",13
"06001450609","Other","Other","P0020010",12
"06001450609","Other","Multi","P0020011",271.000000000001
"06001450608","HspLt","HspLt","P0020002",362.999999999999
"06001450608","White","White","P0020005",1730.99999999999
"06001450608","AABlk","AABlk","P0020006",55.9999999999998
"06001450608","Other","NatAm","P0020007",7.99999999999997
"06001450608","AsnPI","Asian","P0020008",1718.99999999999
"06001450608","AsnPI","PcIsl","P0020009",9.99999999999996
"06001450608","Other","Other","P0020010",22.9999999999999
"06001450608","Other","Multi","P0020011",230.999999999999
"06001444303","HspLt","HspLt","P0020002",2
"06001444303","White","White","P0020005",0
"06001444303","AABlk","AABlk","P0020006",0
"06001444303","Other","NatAm","P0020007",0
"06001444303","AsnPI","Asian","P0020008",1
"06001444303","AsnPI","PcIsl","P0020009",0
"06001444303","Other","Other","P0020010",0
"06001444303","Other","Multi","P0020011",2
"06001432601","HspLt","HspLt","P0020002",1326.00000000002
"06001432601","White","White","P0020005",828.00000000001
"06001432601","AABlk","AABlk","P0020006",764.000000000009
"06001432601","Other","NatAm","P0020007",5.00000000000006
"06001432601","AsnPI","Asian","P0020008",1206.00000000001
"06001432601","AsnPI","PcIsl","P0020009",16.0000000000002
"06001432601","Other","Other","P0020010",40.0000000000005
"06001432601","Other","Multi","P0020011",173.000000000002
"06001403402","HspLt","HspLt","P0020002",202.000000000009
"06001403402","White","White","P0020005",463.000000000021
"06001403402","AABlk","AABlk","P0020006",319.000000000014
"06001403402","Other","NatAm","P0020007",10.0000000000004
"06001403402","AsnPI","Asian","P0020008",401.000000000018
"06001403402","AsnPI","PcIsl","P0020009",4.00000000000018
"06001403402","Other","Other","P0020010",24.0000000000011
"06001403402","Other","Multi","P0020011",101.000000000005
"06001982100","HspLt","HspLt","P0020002",163
"06001982100","White","White","P0020005",435.999999999999
"06001982100","AABlk","AABlk","P0020006",66.9999999999998
"06001982100","Other","NatAm","P0020007",0
"06001982100","AsnPI","Asian","P0020008",307.999999999999
"06001982100","AsnPI","PcIsl","P0020009",0
"06001982100","Other","Other","P0020010",11
"06001982100","Other","Multi","P0020011",58.9999999999998
"06001402801","HspLt","HspLt","P0020002",267.000000000009
"06001402801","White","White","P0020005",725.000000000025
"06001402801","AABlk","AABlk","P0020006",1005.00000000003
"06001402801","Other","NatAm","P0020007",2.00000000000007
"06001402801","AsnPI","Asian","P0020008",754.000000000026
"06001402801","AsnPI","PcIsl","P0020009",2.00000000000007
"06001402801","Other","Other","P0020010",13.0000000000004
"06001402801","Other","Multi","P0020011",173.000000000006
"06001402802","HspLt","HspLt","P0020002",164.999999999991
"06001402802","White","White","P0020005",310.999999999984
"06001402802","AABlk","AABlk","P0020006",564.99999999997
"06001402802","Other","NatAm","P0020007",13.9999999999993
"06001402802","AsnPI","Asian","P0020008",280.999999999985
"06001402802","AsnPI","PcIsl","P0020009",19.9999999999989
"06001402802","Other","Other","P0020010",6.99999999999963
"06001402802","Other","Multi","P0020011",89.9999999999952
"06001420401","HspLt","HspLt","P0020002",391.000000000002
"06001420401","White","White","P0020005",642.000000000003
"06001420401","AABlk","AABlk","P0020006",87.0000000000005
"06001420401","Other","NatAm","P0020007",4.00000000000002
"06001420401","AsnPI","Asian","P0020008",351.000000000002
"06001420401","AsnPI","PcIsl","P0020009",1.00000000000001
"06001420401","Other","Other","P0020010",17.0000000000001
"06001420401","Other","Multi","P0020011",104.000000000001
"06001403301","HspLt","HspLt","P0020002",107
"06001403301","White","White","P0020005",186
"06001403301","AABlk","AABlk","P0020006",221
"06001403301","Other","NatAm","P0020007",0
"06001403301","AsnPI","Asian","P0020008",1413
"06001403301","AsnPI","PcIsl","P0020009",4
"06001403301","Other","Other","P0020010",5
"06001403301","Other","Multi","P0020011",63
"06001422902","HspLt","HspLt","P0020002",381.000000000005
"06001422902","White","White","P0020005",918.000000000012
"06001422902","AABlk","AABlk","P0020006",404.000000000005
"06001422902","Other","NatAm","P0020007",21.0000000000003
"06001422902","AsnPI","Asian","P0020008",1083.00000000001
"06001422902","AsnPI","PcIsl","P0020009",15.0000000000002
"06001422902","Other","Other","P0020010",39.0000000000005
"06001422902","Other","Multi","P0020011",172.000000000002
"06001422901","HspLt","HspLt","P0020002",270.999999999991
"06001422901","White","White","P0020005",712.999999999977
"06001422901","AABlk","AABlk","P0020006",134.999999999996
"06001422901","Other","NatAm","P0020007",4.99999999999984
"06001422901","AsnPI","Asian","P0020008",1053.99999999997
"06001422901","AsnPI","PcIsl","P0020009",2.9999999999999
"06001422901","Other","Other","P0020010",11.9999999999996
