"US_ISRM_id","src_h1","pol_abbr","ems_qty","ems_unit"
"3070","np_oilgas","PM25",0.00983753,"ton/yr"
"3070","np_oilgas","NOx",0.0377805,"ton/yr"
"3070","np_oilgas","SOx",0.138294,"ton/yr"
"3070","np_oilgas","VOC",4.84378,"ton/yr"
"3070","onroad","PM25",0.449909,"ton/yr"
"3070","onroad","NOx",8.35292,"ton/yr"
"3070","onroad","SOx",0.0746424,"ton/yr"
"3070","onroad","VOC",5.58565,"ton/yr"
"3070","onroad","NH3",0.621284,"ton/yr"
"3070","rail","PM25",0.0412868,"ton/yr"
"3070","rail","NOx",2.14739,"ton/yr"
"3070","rail","SOx",0.00318105,"ton/yr"
"3070","rail","VOC",0.417576,"ton/yr"
"3070","rail","NH3",0.000288288,"ton/yr"
"3070","rwc","PM25",1.58715,"ton/yr"
"3070","rwc","NOx",0.123839,"ton/yr"
"3070","rwc","SOx",0.0190527,"ton/yr"
"3070","rwc","VOC",0.671151,"ton/yr"
"3070","rwc","NH3",0.018446,"ton/yr"
"3071","afdust","PM25",0.0122985,"ton/yr"
"3071","ag","NH3",2.75844,"ton/yr"
"3071","agfire","PM25",0.0614681,"ton/yr"
"3071","agfire","NOx",0.0173678,"ton/yr"
"3071","agfire","SOx",0.00155519,"ton/yr"
"3071","agfire","VOC",0.0515626,"ton/yr"
"3071","nonpt","PM25",0.0119013,"ton/yr"
"3071","nonpt","NOx",0.0603968,"ton/yr"
"3071","nonpt","SOx",0.00424275,"ton/yr"
"3071","nonpt","VOC",1.59141,"ton/yr"
"3071","nonpt","NH3",0.0292604,"ton/yr"
"3071","np_oilgas","NOx",0.000000048801,"ton/yr"
"3071","np_oilgas","SOx",0.000000911827,"ton/yr"
"3071","np_oilgas","VOC",0.00237508,"ton/yr"
"3072","afdust","PM25",0.00211533,"ton/yr"
"3072","ag","NH3",0.284267,"ton/yr"
"3072","agfire","PM25",0.0063345,"ton/yr"
"3072","agfire","NOx",0.00178981,"ton/yr"
"3072","agfire","SOx",0.000160268,"ton/yr"
"3072","agfire","VOC",0.0053137,"ton/yr"
"3072","nonpt","PM25",0.0126343,"ton/yr"
"3072","nonpt","NOx",0.0818918,"ton/yr"
"3072","nonpt","SOx",0.0455476,"ton/yr"
"3072","nonpt","VOC",0.842183,"ton/yr"
"3072","nonpt","NH3",0.0346438,"ton/yr"
"3072","np_oilgas","NOx",0.000000461128,"ton/yr"
"3072","np_oilgas","SOx",0.00000861591,"ton/yr"
"3072","np_oilgas","VOC",0.0224423,"ton/yr"
"3073","afdust","PM25",2.58677,"ton/yr"
"3073","ag","NH3",4.99388,"ton/yr"
"3073","agfire","PM25",0.111282,"ton/yr"
"3073","agfire","NOx",0.0314427,"ton/yr"
"3073","agfire","SOx",0.00281553,"ton/yr"
"3073","agfire","VOC",0.093349,"ton/yr"
"3073","nonpt","PM25",3.90772,"ton/yr"
"3073","nonpt","NOx",12.3176,"ton/yr"
"3073","nonpt","SOx",0.489434,"ton/yr"
"3073","nonpt","VOC",49.5115,"ton/yr"
"3073","nonpt","NH3",1.44855,"ton/yr"
"3073","np_oilgas","NOx",0.00000116077,"ton/yr"
"3073","np_oilgas","SOx",0.0000216883,"ton/yr"
"3073","np_oilgas","VOC",0.0564926,"ton/yr"
"3073","onroad","PM25",1.78667,"ton/yr"
"3073","onroad","NOx",53.1493,"ton/yr"
"3073","onroad","SOx",0.212203,"ton/yr"
"3073","onroad","VOC",13.4107,"ton/yr"
"3073","onroad","NH3",1.36928,"ton/yr"
"3073","rwc","PM25",10.0247,"ton/yr"
"3073","rwc","NOx",0.782181,"ton/yr"
"3073","rwc","SOx",0.120343,"ton/yr"
"3073","rwc","VOC",4.2391,"ton/yr"
"3073","rwc","NH3",0.137037,"ton/yr"
"3074","afdust","PM25",3.45439,"ton/yr"
"3074","nonpt","PM25",7.50035,"ton/yr"
"3074","nonpt","NOx",34.6847,"ton/yr"
"3074","nonpt","SOx",0.243501,"ton/yr"
"3074","nonpt","VOC",92.529,"ton/yr"
"3074","nonpt","NH3",2.48007,"ton/yr"
"3074","np_oilgas","NOx",0.00000272166,"ton/yr"
"3074","np_oilgas","SOx",0.0000508526,"ton/yr"
"3074","np_oilgas","VOC",0.132458,"ton/yr"
"3074","onroad","PM25",2.17304,"ton/yr"
"3074","onroad","NOx",64.5935,"ton/yr"
"3074","onroad","SOx",0.257987,"ton/yr"
"3074","onroad","VOC",16.3123,"ton/yr"
"3074","onroad","NH3",1.66554,"ton/yr"
"3074","rail","PM25",0.0805869,"ton/yr"
"3074","rail","NOx",4.04555,"ton/yr"
"3074","rail","SOx",0.0029149,"ton/yr"
"3074","rail","VOC",0.933155,"ton/yr"
"3074","rail","NH3",0.00110672,"ton/yr"
"3074","rwc","PM25",6.85278,"ton/yr"
"3074","rwc","NOx",0.534691,"ton/yr"
"3074","rwc","SOx",0.0822655,"ton/yr"
"3074","rwc","VOC",2.8978,"ton/yr"
"3074","rwc","NH3",0.0936772,"ton/yr"
"3075","afdust","PM25",2.11266,"ton/yr"
"3075","nonpt","PM25",2.83258,"ton/yr"
"3075","nonpt","NOx",14.914,"ton/yr"
"3075","nonpt","SOx",0.104034,"ton/yr"
"3075","nonpt","VOC",47.9379,"ton/yr"
"3075","nonpt","NH3",1.24097,"ton/yr"
"3075","np_oilgas","NOx",0.00000135161,"ton/yr"
"3075","np_oilgas","SOx",0.000025254,"ton/yr"
"3075","np_oilgas","VOC",0.0657806,"ton/yr"
"3075","onroad","PM25",3.84294,"ton/yr"
"3075","onroad","NOx",71.4358,"ton/yr"
"3075","onroad","SOx",0.660047,"ton/yr"
"3075","onroad","VOC",51.2704,"ton/yr"
"3075","onroad","NH3",5.69905,"ton/yr"
"3075","rwc","PM25",0.553424,"ton/yr"
"3075","rwc","NOx",0.0431811,"ton/yr"
"3075","rwc","SOx",0.00664369,"ton/yr"
"3075","rwc","VOC",0.234024,"ton/yr"
"3075","rwc","NH3",0.00756529,"ton/yr"
"3076","afdust","PM25",0.0603095,"ton/yr"
"3076","nonpt","PM25",0.298387,"ton/yr"
"3076","nonpt","NOx",1.13346,"ton/yr"
"3076","nonpt","SOx",0.00977314,"ton/yr"
"3076","nonpt","VOC",5.0552,"ton/yr"
"3076","nonpt","NH3",0.309728,"ton/yr"
"3076","np_oilgas","NOx",0.000000483173,"ton/yr"
"3076","np_oilgas","SOx",0.00000902781,"ton/yr"
"3076","np_oilgas","VOC",0.0235152,"ton/yr"
"3076","rwc","PM25",0.696636,"ton/yr"
"3076","rwc","NOx",0.0543553,"ton/yr"
"3076","rwc","SOx",0.0083629,"ton/yr"
"3076","rwc","VOC",0.294583,"ton/yr"
"3076","rwc","NH3",0.00952299,"ton/yr"
"3077","afdust","PM25",0.358295,"ton/yr"
"3077","nonpt","PM25",0.198665,"ton/yr"
"3077","nonpt","NOx",1.17044,"ton/yr"
"3077","nonpt","SOx",0.167645,"ton/yr"
"3077","nonpt","VOC",4.16372,"ton/yr"
"3077","nonpt","NH3",0.465393,"ton/yr"
"3077","onroad","PM25",0.121574,"ton/yr"
"3077","onroad","NOx",3.32908,"ton/yr"
"3077","onroad","SOx",0.0164426,"ton/yr"
"3077","onroad","VOC",1.08988,"ton/yr"
"3077","onroad","NH3",0.117622,"ton/yr"
"3077","ptegu","PM25",5.0377,"ton/yr"
"3077","ptegu","NOx",23.645,"ton/yr"
"3077","ptegu","SOx",0.051866,"ton/yr"
"3077","ptegu","VOC",14.0752,"ton/yr"
"3077","rwc","PM25",0.289833,"ton/yr"
"3077","rwc","NOx",0.0226143,"ton/yr"
"3077","rwc","SOx",0.00347907,"ton/yr"
"3077","rwc","VOC",0.12256,"ton/yr"
"3077","rwc","NH3",0.00178863,"ton/yr"
"3078","afdust","PM25",0.0186717,"ton/yr"
"3078","nonpt","PM25",0.0305059,"ton/yr"
"3078","nonpt","NOx",0.0447679,"ton/yr"
"3078","nonpt","SOx",0.00267931,"ton/yr"
"3078","nonpt","VOC",0.187385,"ton/yr"
"3078","nonpt","NH3",0.0343859,"ton/yr"
"3078","np_oilgas","NOx",0.00000000486441,"ton/yr"
"3078","np_oilgas","SOx",0.000000221118,"ton/yr"
"3078","np_oilgas","VOC",0.0000999822,"ton/yr"
"3078","rwc","PM25",0.0993417,"ton/yr"
"3078","rwc","NOx",0.00869885,"ton/yr"
"3078","rwc","SOx",0.00155051,"ton/yr"
"3078","rwc","VOC",0.0519549,"ton/yr"
"3078","rwc","NH3",0.00158174,"ton/yr"
"3079","afdust","PM25",3.58228,"ton/yr"
"3079","nonpt","PM25",1.90782,"ton/yr"
"3079","nonpt","NOx",4.26345,"ton/yr"
"3079","nonpt","SOx",0.22991,"ton/yr"
"3079","nonpt","VOC",32.1138,"ton/yr"
"3079","nonpt","NH3",2.15376,"ton/yr"
"3079","np_oilgas","NOx",0.000000123548,"ton/yr"
"3079","np_oilgas","SOx",0.00000561576,"ton/yr"
"3079","np_oilgas","VOC",0.00255892,"ton/yr"
"3079","onroad","PM25",4.22207,"ton/yr"
"3079","onroad","NOx",84.3788,"ton/yr"
"3079","onroad","SOx",0.753339,"ton/yr"
"3079","onroad","VOC",58.1273,"ton/yr"
"3079","onroad","NH3",6.62136,"ton/yr"
"3079","rwc","PM25",0.628557,"ton/yr"
"3079","rwc","NOx",0.0550396,"ton/yr"
"3079","rwc","SOx",0.00981042,"ton/yr"
"3079","rwc","VOC",0.32873,"ton/yr"
"3079","rwc","NH3",0.010008,"ton/yr"
"3080","nonpt","PM25",0.000848593,"ton/yr"
"3080","nonpt","NOx",0.0249528,"ton/yr"
"3080","nonpt","SOx",0.000802034,"ton/yr"
"3080","nonpt","VOC",0.10143,"ton/yr"
"3080","nonpt","NH3",0.000466143,"ton/yr"
"3080","np_oilgas","NOx",0.0000000230621,"ton/yr"
"3080","np_oilgas","SOx",0.00000104827,"ton/yr"
"3080","np_oilgas","VOC",0.00161917,"ton/yr"
"3081","nonpt","PM25",0.000869261,"ton/yr"
"3081","nonpt","NOx",0.0257013,"ton/yr"
"3081","nonpt","SOx",0.000818259,"ton/yr"
"3081","nonpt","VOC",0.104044,"ton/yr"
"3081","nonpt","NH3",0.000444329,"ton/yr"
"3081","np_oilgas","NOx",0.000000024105,"ton/yr"
"3081","np_oilgas","SOx",0.00000109568,"ton/yr"
"3081","np_oilgas","VOC",0.00147595,"ton/yr"
"3082","afdust","PM25",0.305889,"ton/yr"
"3082","ag","NH3",2.62495,"ton/yr"
"3082","agfire","PM25",0.0115749,"ton/yr"
"3082","agfire","NOx",0.0068161,"ton/yr"
"3082","agfire","SOx",0.000238056,"ton/yr"
"3082","agfire","VOC",0.00958654,"ton/yr"
"3082","agfire","NH3",0.00549867,"ton/yr"
"3082","nonpt","PM25",0.221298,"ton/yr"
"3082","nonpt","NOx",0.36431,"ton/yr"
"3082","nonpt","SOx",0.00443262,"ton/yr"
"3082","nonpt","VOC",4.04868,"ton/yr"
"3082","nonpt","NH3",0.192034,"ton/yr"
"3082","np_oilgas","NOx",0.0000000185856,"ton/yr"
"3082","np_oilgas","SOx",0.000000366222,"ton/yr"
"3082","np_oilgas","VOC",0.000996057,"ton/yr"
"3082","onroad","PM25",0.0385001,"ton/yr"
"3082","onroad","NOx",0.979033,"ton/yr"
"3082","onroad","SOx",0.00527688,"ton/yr"
"3082","onroad","VOC",0.358042,"ton/yr"
"3082","onroad","NH3",0.0379536,"ton/yr"
"3082","rwc","PM25",0.260763,"ton/yr"
"3082","rwc","NOx",0.0203463,"ton/yr"
"3082","rwc","SOx",0.00313028,"ton/yr"
"3082","rwc","VOC",0.110267,"ton/yr"
"3082","rwc","NH3",0.0030306,"ton/yr"
"3083","afdust","PM25",0.516335,"ton/yr"
"3083","ag","NH3",0.286108,"ton/yr"
"3083","agfire","PM25",0.00126161,"ton/yr"
"3083","agfire","NOx",0.000742924,"ton/yr"
"3083","agfire","SOx",0.000025947,"ton/yr"
"3083","agfire","VOC",0.00104489,"ton/yr"
"3083","agfire","NH3",0.00059933,"ton/yr"
"3083","nonpt","PM25",0.936676,"ton/yr"
"3083","nonpt","NOx",1.98604,"ton/yr"
"3083","nonpt","SOx",0.0201557,"ton/yr"
"3083","nonpt","VOC",10.2842,"ton/yr"
"3083","nonpt","NH3",1.18705,"ton/yr"
"3083","np_oilgas","NOx",0.000000122454,"ton/yr"
"3083","np_oilgas","SOx",0.0000024129,"ton/yr"
"3083","np_oilgas","VOC",0.00656263,"ton/yr"
"3083","onroad","PM25",0.18375,"ton/yr"
"3083","onroad","NOx",4.5439,"ton/yr"
"3083","onroad","SOx",0.0250065,"ton/yr"
"3083","onroad","VOC",1.72082,"ton/yr"
"3083","onroad","NH3",0.182566,"ton/yr"
"3083","rwc","PM25",0.334602,"ton/yr"
"3083","rwc","NOx",0.0261077,"ton/yr"
"3083","rwc","SOx",0.00401668,"ton/yr"
"3083","rwc","VOC",0.141491,"ton/yr"
"3083","rwc","NH3",0.00388877,"ton/yr"
"3084","afdust","PM25",0.740076,"ton/yr"
"3084","nonpt","PM25",0.999868,"ton/yr"
"3084","nonpt","NOx",2.32649,"ton/yr"
"3084","nonpt","SOx",0.0228607,"ton/yr"
"3084","nonpt","VOC",11.4911,"ton/yr"
"3084","nonpt","NH3",1.40383,"ton/yr"
"3084","np_oilgas","NOx",0.000000258951,"ton/yr"
"3084","np_oilgas","SOx",0.00000510251,"ton/yr"
"3084","np_oilgas","VOC",0.0138779,"ton/yr"
"3084","onroad","PM25",0.36795,"ton/yr"
"3084","onroad","NOx",9.0797,"ton/yr"
"3084","onroad","SOx",0.0500475,"ton/yr"
"3084","onroad","VOC",3.44763,"ton/yr"
"3084","onroad","NH3",0.365793,"ton/yr"
"3084","rwc","PM25",0.185623,"ton/yr"
"3084","rwc","NOx",0.0144834,"ton/yr"
"3084","rwc","SOx",0.00222828,"ton/yr"
"3084","rwc","VOC",0.0784934,"ton/yr"
"3084","rwc","NH3",0.00215732,"ton/yr"
"3085","afdust","PM25",0.650849,"ton/yr"
"3085","nonpt","PM25",0.949057,"ton/yr"
"3085","nonpt","NOx",1.95814,"ton/yr"
"3085","nonpt","SOx",0.0206417,"ton/yr"
"3085","nonpt","VOC",10.2265,"ton/yr"
"3085","nonpt","NH3",1.15184,"ton/yr"
"3085","np_oilgas","NOx",0.000000471366,"ton/yr"
"3085","np_oilgas","SOx",0.00000928805,"ton/yr"
"3085","np_oilgas","VOC",0.0252618,"ton/yr"
"3085","onroad","PM25",0.284898,"ton/yr"
"3085","onroad","NOx",7.03541,"ton/yr"
"3085","onroad","SOx",0.0387581,"ton/yr"
"3085","onroad","VOC",2.66897,"ton/yr"
"3085","onroad","NH3",0.28317,"ton/yr"
"3085","rwc","PM25",0.453451,"ton/yr"
"3085","rwc","NOx",0.035381,"ton/yr"
"3085","rwc","SOx",0.00544338,"ton/yr"
"3085","rwc","VOC",0.191748,"ton/yr"
"3085","rwc","NH3",0.00527003,"ton/yr"
"3086","afdust","PM25",0.293347,"ton/yr"
"3086","nonpt","PM25",0.301131,"ton/yr"
"3086","nonpt","NOx",0.460375,"ton/yr"
"3086","nonpt","SOx",0.0360208,"ton/yr"
"3086","nonpt","VOC",2.96609,"ton/yr"
"3086","nonpt","NH3",0.26955,"ton/yr"
"3086","np_oilgas","NOx",0.00000000462057,"ton/yr"
"3086","np_oilgas","SOx",0.000000210024,"ton/yr"
"3086","np_oilgas","VOC",0.0000949661,"ton/yr"
"3086","onroad","PM25",0.399672,"ton/yr"
"3086","onroad","NOx",13.3727,"ton/yr"
"3086","onroad","SOx",0.0500823,"ton/yr"
"3086","onroad","VOC",3.0341,"ton/yr"
"3086","onroad","NH3",0.309726,"ton/yr"
"3086","rwc","PM25",0.301956,"ton/yr"
"3086","rwc","NOx",0.0264408,"ton/yr"
"3086","rwc","SOx",0.00471288,"ton/yr"
"3086","rwc","VOC",0.157921,"ton/yr"
"3086","rwc","NH3",0.00480781,"ton/yr"
"3087","afdust","PM25",0.72874,"ton/yr"
"3087","nonpt","PM25",0.873651,"ton/yr"
"3087","nonpt","NOx",2.31321,"ton/yr"
"3087","nonpt","SOx",0.110249,"ton/yr"
"3087","nonpt","VOC",11.3359,"ton/yr"
"3087","nonpt","NH3",1.12461,"ton/yr"
"3087","np_oilgas","NOx",0.0000000639658,"ton/yr"
"3087","np_oilgas","SOx",0.00000290751,"ton/yr"
"3087","np_oilgas","VOC",0.00131468,"ton/yr"
"3087","onroad","PM25",0.672819,"ton/yr"
"3087","onroad","NOx",22.5449,"ton/yr"
"3087","onroad","SOx",0.0843636,"ton/yr"
"3087","onroad","VOC",5.10324,"ton/yr"
"3087","onroad","NH3",0.520888,"ton/yr"
"3087","rwc","PM25",0.0293562,"ton/yr"
"3087","rwc","NOx",0.00257057,"ton/yr"
"3087","rwc","SOx",0.000458186,"ton/yr"
"3087","rwc","VOC",0.015353,"ton/yr"
"3087","rwc","NH3",0.000467415,"ton/yr"
"3088","afdust","PM25",0.866414,"ton/yr"
"3088","nonpt","PM25",0.670765,"ton/yr"
"3088","nonpt","NOx",1.8287,"ton/yr"
"3088","nonpt","SOx",0.0826232,"ton/yr"
"3088","nonpt","VOC",10.0089,"ton/yr"
"3088","nonpt","NH3",0.901267,"ton/yr"
"3088","np_oilgas","NOx",0.0000000951148,"ton/yr"
"3088","np_oilgas","SOx",0.00000432337,"ton/yr"
"3088","np_oilgas","VOC",0.00195489,"ton/yr"
"3088","onroad","PM25",0.6446,"ton/yr"
"3088","onroad","NOx",21.6196,"ton/yr"
"3088","onroad","SOx",0.0808584,"ton/yr"
"3088","onroad","VOC",4.88647,"ton/yr"
"3088","onroad","NH3",0.498725,"ton/yr"
"3088","rail","PM25",0.0524308,"ton/yr"
"3088","rail","NOx",2.51846,"ton/yr"
"3088","rail","SOx",0.00327602,"ton/yr"
"3088","rail","VOC",0.29523,"ton/yr"
"3088","rail","NH3",0.000417907,"ton/yr"
"3089","afdust","PM25",0.804485,"ton/yr"
"3089","nonpt","PM25",0.805285,"ton/yr"
"3089","nonpt","NOx",2.04656,"ton/yr"
"3089","nonpt","SOx",0.101072,"ton/yr"
"3089","nonpt","VOC",11.1753,"ton/yr"
"3089","nonpt","NH3",1.01487,"ton/yr"
"3089","np_oilgas","NOx",0.0000000390586,"ton/yr"
"3089","np_oilgas","SOx",0.00000177539,"ton/yr"
"3089","np_oilgas","VOC",0.000802773,"ton/yr"
"3089","onroad","PM25",0.459505,"ton/yr"
"3089","onroad","NOx",15.4267,"ton/yr"
"3089","onroad","SOx",0.0576648,"ton/yr"
"3089","onroad","VOC",3.4813,"ton/yr"
"3089","onroad","NH3",0.355282,"ton/yr"
"3090","afdust","PM25",1.01765,"ton/yr"
"3090","ag","NH3",13.0754,"ton/yr"
"3090","agfire","PM25",0.0576568,"ton/yr"
"3090","agfire","NOx",0.0339523,"ton/yr"
"3090","agfire","SOx",0.0011858,"ton/yr"
"3090","agfire","VOC",0.0477524,"ton/yr"
"3090","agfire","NH3",0.0273899,"ton/yr"
"3090","nonpt","PM25",0.857914,"ton/yr"
"3090","nonpt","NOx",1.25008,"ton/yr"
"3090","nonpt","SOx",0.0183274,"ton/yr"
"3090","nonpt","VOC",15.6703,"ton/yr"
"3090","nonpt","NH3",0.6308,"ton/yr"
"3090","np_oilgas","NOx",0.0000002018,"ton/yr"
"3090","np_oilgas","SOx",0.00000397637,"ton/yr"
"3090","np_oilgas","VOC",0.010815,"ton/yr"
"3090","onroad","PM25",0.500487,"ton/yr"
"3090","onroad","NOx",7.08665,"ton/yr"
"3090","onroad","SOx",0.0949019,"ton/yr"
"3090","onroad","VOC",7.38242,"ton/yr"
"3090","onroad","NH3",0.839713,"ton/yr"
"3090","rail","PM25",0.00964099,"ton/yr"
"3090","rail","NOx",0.501443,"ton/yr"
"3090","rail","SOx",0.000742816,"ton/yr"
"3090","rail","VOC",0.0975092,"ton/yr"
"3090","rail","NH3",0.0000673188,"ton/yr"
"3090","rwc","PM25",1.19747,"ton/yr"
"3090","rwc","NOx",0.0934339,"ton/yr"
"3090","rwc","SOx",0.0143749,"ton/yr"
"3090","rwc","VOC",0.506368,"ton/yr"
"3090","rwc","NH3",0.0139171,"ton/yr"
"3091","afdust","PM25",2.77508,"ton/yr"
"3091","ag","NH3",4.93073,"ton/yr"
"3091","agfire","PM25",0.0217424,"ton/yr"
"3091","agfire","NOx",0.0128034,"ton/yr"
"3091","agfire","SOx",0.000447166,"ton/yr"
"3091","agfire","VOC",0.0180075,"ton/yr"
"3091","agfire","NH3",0.0103288,"ton/yr"
"3091","nonpt","PM25",2.5341,"ton/yr"
"3091","nonpt","NOx",4.97777,"ton/yr"
"3091","nonpt","SOx",0.303793,"ton/yr"
"3091","nonpt","VOC",34.3234,"ton/yr"
"3091","nonpt","NH3",2.78756,"ton/yr"
"3091","np_oilgas","NOx",0.00000270861,"ton/yr"
"3091","np_oilgas","SOx",0.0000533719,"ton/yr"
"3091","np_oilgas","VOC",0.145162,"ton/yr"
"3091","onroad","PM25",2.032,"ton/yr"
"3091","onroad","NOx",40.5578,"ton/yr"
"3091","onroad","SOx",0.324386,"ton/yr"
"3091","onroad","VOC",23.8883,"ton/yr"
"3091","onroad","NH3",2.63606,"ton/yr"
"3091","rail","PM25",0.026164,"ton/yr"
"3091","rail","NOx",1.36083,"ton/yr"
"3091","rail","SOx",0.00201587,"ton/yr"
"3091","rail","VOC",0.264623,"ton/yr"
"3091","rail","NH3",0.000182692,"ton/yr"
"3091","rwc","PM25",1.88858,"ton/yr"
"3091","rwc","NOx",0.147359,"ton/yr"
"3091","rwc","SOx",0.0226712,"ton/yr"
"3091","rwc","VOC",0.798614,"ton/yr"
"3091","rwc","NH3",0.0219492,"ton/yr"
"3092","afdust","PM25",1.95148,"ton/yr"
"3092","nonpt","PM25",3.2407,"ton/yr"
"3092","nonpt","NOx",11.8079,"ton/yr"
"3092","nonpt","SOx",6.20559,"ton/yr"
"3092","nonpt","VOC",28.485,"ton/yr"
"3092","nonpt","NH3",1.03159,"ton/yr"
"3092","onroad","PM25",2.34216,"ton/yr"
"3092","onroad","NOx",45.6548,"ton/yr"
"3092","onroad","SOx",0.391494,"ton/yr"
"3092","onroad","VOC",29.0582,"ton/yr"
"3092","onroad","NH3",3.33671,"ton/yr"
"3092","rail","PM25",0.0522885,"ton/yr"
"3092","rail","NOx",2.58305,"ton/yr"
"3092","rail","SOx",0.00156377,"ton/yr"
"3092","rail","VOC",0.215854,"ton/yr"
"3092","rail","NH3",0.00034703,"ton/yr"
"3092","rwc","PM25",7.52416,"ton/yr"
"3092","rwc","NOx",0.587074,"ton/yr"
"3092","rwc","SOx",0.0903177,"ton/yr"
"3092","rwc","VOC",3.1817,"ton/yr"
"3092","rwc","NH3",0.0464335,"ton/yr"
"3093","afdust","PM25",0.240349,"ton/yr"
"3093","cmv","PM25",0.0115278,"ton/yr"
"3093","cmv","NOx",0.431163,"ton/yr"
"3093","cmv","SOx",0.00564011,"ton/yr"
"3093","cmv","VOC",0.0246462,"ton/yr"
"3093","cmv","NH3",0.000307757,"ton/yr"
"3093","nonpt","PM25",1.13451,"ton/yr"
"3093","nonpt","NOx",4.43141,"ton/yr"
"3093","nonpt","SOx",2.88427,"ton/yr"
"3093","nonpt","VOC",8.85746,"ton/yr"
"3093","nonpt","NH3",0.245254,"ton/yr"
"3093","onroad","PM25",0.147601,"ton/yr"
"3093","onroad","NOx",3.96662,"ton/yr"
"3093","onroad","SOx",0.0198231,"ton/yr"
"3093","onroad","VOC",1.3274,"ton/yr"
"3093","onroad","NH3",0.143264,"ton/yr"
"3093","pt_oilgas","PM25",9.15487,"ton/yr"
"3093","pt_oilgas","NOx",16.3966,"ton/yr"
"3093","pt_oilgas","SOx",3.04414,"ton/yr"
"3093","pt_oilgas","VOC",11.1813,"ton/yr"
"3093","pt_oilgas","NH3",14.9875,"ton/yr"
"3093","rail","PM25",0.268811,"ton/yr"
"3093","rail","NOx",13.2793,"ton/yr"
"3093","rail","SOx",0.00803922,"ton/yr"
"3093","rail","VOC",1.10969,"ton/yr"
"3093","rail","NH3",0.00178406,"ton/yr"
"3093","rwc","PM25",0.975827,"ton/yr"
"3093","rwc","NOx",0.0761391,"ton/yr"
"3093","rwc","SOx",0.0117135,"ton/yr"
"3093","rwc","VOC",0.412642,"ton/yr"
"3093","rwc","NH3",0.00602208,"ton/yr"
"3094","cmv","PM25",0.0959422,"ton/yr"
"3094","cmv","NOx",3.27976,"ton/yr"
"3094","cmv","SOx",0.046066,"ton/yr"
"3094","cmv","VOC",0.194588,"ton/yr"
"3094","cmv","NH3",0.00195643,"ton/yr"
"3094","nonpt","PM25",0.0113169,"ton/yr"
"3094","nonpt","NOx",0.099148,"ton/yr"
"3094","nonpt","SOx",0.00136683,"ton/yr"
"3094","nonpt","VOC",0.388086,"ton/yr"
"3094","nonpt","NH3",0.0494605,"ton/yr"
"3094","np_oilgas","NOx",0.0000000000434819,"ton/yr"
"3094","np_oilgas","SOx",0.00000000197965,"ton/yr"
"3094","np_oilgas","VOC",0.00000089528,"ton/yr"
"3095","cmv","PM25",0.075399,"ton/yr"
"3095","cmv","NOx",2.40412,"ton/yr"
"3095","cmv","SOx",0.0357109,"ton/yr"
"3095","cmv","VOC",0.147005,"ton/yr"
"3095","cmv","NH3",0.00119772,"ton/yr"
"3095","nonpt","PM25",0.000666092,"ton/yr"
"3095","nonpt","NOx",0.005695,"ton/yr"
"3095","nonpt","SOx",0.0000449347,"ton/yr"
"3095","nonpt","VOC",0.0217673,"ton/yr"
"3095","nonpt","NH3",0.00273579,"ton/yr"
"3095","np_oilgas","NOx",0.000000000150274,"ton/yr"
"3095","np_oilgas","SOx",0.00000000683223,"ton/yr"
"3095","np_oilgas","VOC",0.0000030894,"ton/yr"
"3096","afdust","PM25",0.123085,"ton/yr"
"3096","nonpt","PM25",0.137136,"ton/yr"
"3096","nonpt","NOx",0.261489,"ton/yr"
"3096","nonpt","SOx",0.0180497,"ton/yr"
"3096","nonpt","VOC",1.47822,"ton/yr"
"3096","nonpt","NH3",0.132411,"ton/yr"
"3096","np_oilgas","NOx",0.0000000012161,"ton/yr"
"3096","np_oilgas","SOx",0.0000000552791,"ton/yr"
"3096","np_oilgas","VOC",0.0000249955,"ton/yr"
"3096","onroad","PM25",0.0087171,"ton/yr"
"3096","onroad","NOx",0.301231,"ton/yr"
"3096","onroad","SOx",0.00110793,"ton/yr"
"3096","onroad","VOC",0.0648863,"ton/yr"
"3096","onroad","NH3",0.00660637,"ton/yr"
"3097","afdust","PM25",2.79522,"ton/yr"
"3097","nonpt","PM25",3.24065,"ton/yr"
"3097","nonpt","NOx",7.29486,"ton/yr"
"3097","nonpt","SOx",0.399354,"ton/yr"
"3097","nonpt","VOC",37.1938,"ton/yr"
"3097","nonpt","NH3",3.76791,"ton/yr"
"3097","np_oilgas","NOx",0.00000045998,"ton/yr"
"3097","np_oilgas","SOx",0.000020908,"ton/yr"
"3097","np_oilgas","VOC",0.00945392,"ton/yr"
"3097","onroad","PM25",0.961435,"ton/yr"
"3097","onroad","NOx",30.5083,"ton/yr"
"3097","onroad","SOx",0.127928,"ton/yr"
"3097","onroad","VOC",8.11238,"ton/yr"
"3097","onroad","NH3",0.849865,"ton/yr"
"3097","rwc","PM25",1.13864,"ton/yr"
"3097","rwc","NOx",0.0997051,"ton/yr"
"3097","rwc","SOx",0.0177717,"ton/yr"
"3097","rwc","VOC",0.5955,"ton/yr"
"3097","rwc","NH3",0.0181297,"ton/yr"
"3098","afdust","PM25",0.815998,"ton/yr"
"3098","ag","NH3",2.73126,"ton/yr"
"3098","agfire","PM25",0.0120437,"ton/yr"
"3098","agfire","NOx",0.00709216,"ton/yr"
"3098","agfire","SOx",0.000247697,"ton/yr"
