"US_ISRM_id","pol_abbr","ems_qty","ems_unit"
"1083","PM25",2.40642,"ton/yr"
"1083","NOx",13.617,"ton/yr"
"1083","SOx",0.0984014,"ton/yr"
"1083","VOC",18.2217,"ton/yr"
"1083","NH3",1.29701,"ton/yr"
"1084","PM25",4.47204,"ton/yr"
"1084","NOx",37.4988,"ton/yr"
"1084","SOx",0.340589,"ton/yr"
"1084","VOC",46.1833,"ton/yr"
"1084","NH3",3.3151,"ton/yr"
"1085","PM25",6.78539,"ton/yr"
"1085","NOx",47.5967,"ton/yr"
"1085","SOx",0.32379,"ton/yr"
"1085","VOC",47.1018,"ton/yr"
"1085","NH3",3.34258,"ton/yr"
"1086","PM25",7.03134,"ton/yr"
"1086","NOx",27.1799,"ton/yr"
"1086","SOx",0.220844,"ton/yr"
"1086","VOC",34.9841,"ton/yr"
"1086","NH3",1.99277,"ton/yr"
"1087","PM25",5.28148,"ton/yr"
"1087","NOx",38.9284,"ton/yr"
"1087","SOx",0.284436,"ton/yr"
"1087","VOC",40.208,"ton/yr"
"1087","NH3",2.39533,"ton/yr"
"1088","PM25",3.49817,"ton/yr"
"1088","NOx",16.1292,"ton/yr"
"1088","SOx",0.119379,"ton/yr"
"1088","VOC",30.3123,"ton/yr"
"1088","NH3",1.8435,"ton/yr"
"1089","PM25",3.41772,"ton/yr"
"1089","NOx",13.1788,"ton/yr"
"1089","SOx",0.10102,"ton/yr"
"1089","VOC",30.6106,"ton/yr"
"1089","NH3",1.51065,"ton/yr"
"1090","PM25",3.39943,"ton/yr"
"1090","NOx",7.89484,"ton/yr"
"1090","SOx",0.0760411,"ton/yr"
"1090","VOC",30.4788,"ton/yr"
"1090","NH3",1.83814,"ton/yr"
"1091","PM25",2.2444,"ton/yr"
"1091","NOx",16.9502,"ton/yr"
"1091","SOx",0.115176,"ton/yr"
"1091","VOC",18.3668,"ton/yr"
"1091","NH3",1.26349,"ton/yr"
"1092","PM25",3.30587,"ton/yr"
"1092","NOx",16.854,"ton/yr"
"1092","SOx",0.13538,"ton/yr"
"1092","VOC",29.7785,"ton/yr"
"1092","NH3",2.23259,"ton/yr"
"1093","PM25",2.86212,"ton/yr"
"1093","NOx",13.1486,"ton/yr"
"1093","SOx",0.0958785,"ton/yr"
"1093","VOC",23.2145,"ton/yr"
"1093","NH3",1.2999,"ton/yr"
"1094","PM25",0.0212143,"ton/yr"
"1094","NOx",0.174318,"ton/yr"
"1094","SOx",0.00162721,"ton/yr"
"1094","VOC",0.41324,"ton/yr"
"1094","NH3",0.0802335,"ton/yr"
"1095","PM25",0.101853,"ton/yr"
"1095","NOx",0.18052,"ton/yr"
"1095","SOx",0.00174412,"ton/yr"
"1095","VOC",1.16027,"ton/yr"
"1095","NH3",0.0813258,"ton/yr"
"1096","PM25",0.335383,"ton/yr"
"1096","NOx",1.54764,"ton/yr"
"1096","SOx",0.00740229,"ton/yr"
"1096","VOC",1.45011,"ton/yr"
"1096","NH3",0.16322,"ton/yr"
"1097","PM25",2.40042,"ton/yr"
"1097","NOx",1.75313,"ton/yr"
"1097","SOx",0.0663207,"ton/yr"
"1097","VOC",6.92395,"ton/yr"
"1097","NH3",0.623211,"ton/yr"
"1098","PM25",3.06277,"ton/yr"
"1098","NOx",7.63319,"ton/yr"
"1098","SOx",0.131646,"ton/yr"
"1098","VOC",13.4122,"ton/yr"
"1098","NH3",1.2528,"ton/yr"
"1099","PM25",2.904,"ton/yr"
"1099","NOx",11.6024,"ton/yr"
"1099","SOx",0.146274,"ton/yr"
"1099","VOC",15.3012,"ton/yr"
"1099","NH3",1.43133,"ton/yr"
"1100","PM25",3.26987,"ton/yr"
"1100","NOx",21.6928,"ton/yr"
"1100","SOx",0.276983,"ton/yr"
"1100","VOC",30.0715,"ton/yr"
"1100","NH3",2.44059,"ton/yr"
"1101","PM25",1.89705,"ton/yr"
"1101","NOx",4.75208,"ton/yr"
"1101","SOx",0.112575,"ton/yr"
"1101","VOC",11.4772,"ton/yr"
"1101","NH3",5.15833,"ton/yr"
"1102","PM25",3.4081,"ton/yr"
"1102","NOx",11.9736,"ton/yr"
"1102","SOx",0.137181,"ton/yr"
"1102","VOC",13.8247,"ton/yr"
"1102","NH3",1.17918,"ton/yr"
"1103","PM25",3.65189,"ton/yr"
"1103","NOx",23.6312,"ton/yr"
"1103","SOx",0.195937,"ton/yr"
"1103","VOC",19.1809,"ton/yr"
"1103","NH3",1.58944,"ton/yr"
"1104","PM25",4.39313,"ton/yr"
"1104","NOx",18.6997,"ton/yr"
"1104","SOx",0.139992,"ton/yr"
"1104","VOC",14.175,"ton/yr"
"1104","NH3",1.13051,"ton/yr"
"1105","PM25",3.10946,"ton/yr"
"1105","NOx",8.54515,"ton/yr"
"1105","SOx",0.140669,"ton/yr"
"1105","VOC",15.0745,"ton/yr"
"1105","NH3",1.34742,"ton/yr"
"1106","PM25",3.2434,"ton/yr"
"1106","NOx",14.0663,"ton/yr"
"1106","SOx",0.166194,"ton/yr"
"1106","VOC",16.0111,"ton/yr"
"1106","NH3",1.40166,"ton/yr"
"1107","PM25",2.77878,"ton/yr"
"1107","NOx",8.49702,"ton/yr"
"1107","SOx",0.116868,"ton/yr"
"1107","VOC",11.2626,"ton/yr"
"1107","NH3",2.28036,"ton/yr"
"1108","PM25",1.41449,"ton/yr"
"1108","NOx",9.10225,"ton/yr"
"1108","SOx",0.136679,"ton/yr"
"1108","VOC",13.9125,"ton/yr"
"1108","NH3",1.18395,"ton/yr"
"1109","PM25",5.30762,"ton/yr"
"1109","NOx",27.3269,"ton/yr"
"1109","SOx",0.31438,"ton/yr"
"1109","VOC",36.786,"ton/yr"
"1109","NH3",2.92465,"ton/yr"
"1110","PM25",5.7292,"ton/yr"
"1110","NOx",27.9915,"ton/yr"
"1110","SOx",0.331106,"ton/yr"
"1110","VOC",45.7531,"ton/yr"
"1110","NH3",3.35106,"ton/yr"
"1111","PM25",9.11315,"ton/yr"
"1111","NOx",50.2331,"ton/yr"
"1111","SOx",0.539475,"ton/yr"
"1111","VOC",69.905,"ton/yr"
"1111","NH3",4.8309,"ton/yr"
"1112","PM25",3.87592,"ton/yr"
"1112","NOx",14.7008,"ton/yr"
"1112","SOx",0.107171,"ton/yr"
"1112","VOC",21.2284,"ton/yr"
"1112","NH3",0.931443,"ton/yr"
"1113","PM25",4.52247,"ton/yr"
"1113","NOx",92.3282,"ton/yr"
"1113","SOx",0.661258,"ton/yr"
"1113","VOC",9.66264,"ton/yr"
"1113","NH3",0.0935084,"ton/yr"
"1114","PM25",0.288852,"ton/yr"
"1114","NOx",1.17644,"ton/yr"
"1114","SOx",0.0119095,"ton/yr"
"1114","VOC",1.91433,"ton/yr"
"1114","NH3",0.136905,"ton/yr"
"1115","PM25",3.29414,"ton/yr"
"1115","NOx",34.5151,"ton/yr"
"1115","SOx",0.206993,"ton/yr"
"1115","VOC",19.5341,"ton/yr"
"1115","NH3",1.85178,"ton/yr"
"1116","PM25",4.10269,"ton/yr"
"1116","NOx",30.0792,"ton/yr"
"1116","SOx",0.355679,"ton/yr"
"1116","VOC",24.2998,"ton/yr"
"1116","NH3",2.93967,"ton/yr"
"1117","PM25",5.57006,"ton/yr"
"1117","NOx",54.692,"ton/yr"
"1117","SOx",0.452557,"ton/yr"
"1117","VOC",32.5115,"ton/yr"
"1117","NH3",2.98191,"ton/yr"
"1118","PM25",4.9732,"ton/yr"
"1118","NOx",52.1346,"ton/yr"
"1118","SOx",0.405045,"ton/yr"
"1118","VOC",31.9929,"ton/yr"
"1118","NH3",3.17272,"ton/yr"
"1119","PM25",2.78079,"ton/yr"
"1119","NOx",10.6253,"ton/yr"
"1119","SOx",0.0636039,"ton/yr"
"1119","VOC",6.4659,"ton/yr"
"1119","NH3",0.45096,"ton/yr"
"1120","PM25",9.05008,"ton/yr"
"1120","NOx",37.4701,"ton/yr"
"1120","SOx",0.443309,"ton/yr"
"1120","VOC",45.7577,"ton/yr"
"1120","NH3",4.09016,"ton/yr"
"1121","PM25",18.7126,"ton/yr"
"1121","NOx",182.861,"ton/yr"
"1121","SOx",2.00961,"ton/yr"
"1121","VOC",165.279,"ton/yr"
"1121","NH3",13.3599,"ton/yr"
"1122","PM25",9.70392,"ton/yr"
"1122","NOx",38.8871,"ton/yr"
"1122","SOx",0.493661,"ton/yr"
"1122","VOC",53.7046,"ton/yr"
"1122","NH3",16.8347,"ton/yr"
"1123","PM25",2.87083,"ton/yr"
"1123","NOx",15.0302,"ton/yr"
"1123","SOx",0.192108,"ton/yr"
"1123","VOC",26.4562,"ton/yr"
"1123","NH3",2.04163,"ton/yr"
"1124","PM25",3.36493,"ton/yr"
"1124","NOx",16.1911,"ton/yr"
"1124","SOx",0.298065,"ton/yr"
"1124","VOC",26.6145,"ton/yr"
"1124","NH3",1.88458,"ton/yr"
"1125","PM25",2.71773,"ton/yr"
"1125","NOx",20.8974,"ton/yr"
"1125","SOx",0.130811,"ton/yr"
"1125","VOC",19.2255,"ton/yr"
"1125","NH3",1.34875,"ton/yr"
"1126","PM25",1.94391,"ton/yr"
"1126","NOx",6.09981,"ton/yr"
"1126","SOx",0.058129,"ton/yr"
"1126","VOC",13.5129,"ton/yr"
"1126","NH3",0.803911,"ton/yr"
"1127","PM25",0.209391,"ton/yr"
"1127","NOx",0.293827,"ton/yr"
"1127","SOx",0.00415108,"ton/yr"
"1127","VOC",2.04882,"ton/yr"
"1127","NH3",0.0644329,"ton/yr"
"1128","PM25",1.05591,"ton/yr"
"1128","NOx",2.79391,"ton/yr"
"1128","SOx",0.0338333,"ton/yr"
"1128","VOC",5.88729,"ton/yr"
"1128","NH3",0.490338,"ton/yr"
"1129","PM25",5.08668,"ton/yr"
"1129","NOx",37.5216,"ton/yr"
"1129","SOx",0.351493,"ton/yr"
"1129","VOC",56.4797,"ton/yr"
"1129","NH3",3.81326,"ton/yr"
"1130","PM25",3.34434,"ton/yr"
"1130","NOx",8.35512,"ton/yr"
"1130","SOx",0.260834,"ton/yr"
"1130","VOC",32.696,"ton/yr"
"1130","NH3",1.67216,"ton/yr"
"1131","PM25",5.02403,"ton/yr"
"1131","NOx",26.7616,"ton/yr"
"1131","SOx",0.19804,"ton/yr"
"1131","VOC",37.7519,"ton/yr"
"1131","NH3",2.26494,"ton/yr"
"1132","PM25",7.46991,"ton/yr"
"1132","NOx",15.0928,"ton/yr"
"1132","SOx",0.130387,"ton/yr"
"1132","VOC",27.8898,"ton/yr"
"1132","NH3",1.44199,"ton/yr"
"1133","PM25",3.94161,"ton/yr"
"1133","NOx",14.587,"ton/yr"
"1133","SOx",1.24279,"ton/yr"
"1133","VOC",29.5588,"ton/yr"
"1133","NH3",1.56689,"ton/yr"
"1134","PM25",4.23282,"ton/yr"
"1134","NOx",4.86966,"ton/yr"
"1134","SOx",0.270824,"ton/yr"
"1134","VOC",25.0558,"ton/yr"
"1134","NH3",1.41128,"ton/yr"
"1135","PM25",5.51833,"ton/yr"
"1135","NOx",20.979,"ton/yr"
"1135","SOx",0.173073,"ton/yr"
"1135","VOC",34.8085,"ton/yr"
"1135","NH3",2.72085,"ton/yr"
"1136","PM25",3.34639,"ton/yr"
"1136","NOx",26.8561,"ton/yr"
"1136","SOx",0.231266,"ton/yr"
"1136","VOC",34.2534,"ton/yr"
"1136","NH3",2.13483,"ton/yr"
"1137","PM25",4.14361,"ton/yr"
"1137","NOx",20.7992,"ton/yr"
"1137","SOx",0.16211,"ton/yr"
"1137","VOC",37.5853,"ton/yr"
"1137","NH3",2.69123,"ton/yr"
"1138","PM25",3.53074,"ton/yr"
"1138","NOx",9.77362,"ton/yr"
"1138","SOx",0.0827089,"ton/yr"
"1138","VOC",23.4362,"ton/yr"
"1138","NH3",1.49052,"ton/yr"
"1139","PM25",1.14152,"ton/yr"
"1139","NOx",5.39542,"ton/yr"
"1139","SOx",0.0763259,"ton/yr"
"1139","VOC",9.00273,"ton/yr"
"1139","NH3",0.845034,"ton/yr"
"1140","PM25",1.8753,"ton/yr"
"1140","NOx",12.9565,"ton/yr"
"1140","SOx",0.16812,"ton/yr"
"1140","VOC",19.4691,"ton/yr"
"1140","NH3",1.96139,"ton/yr"
"1141","PM25",0.207392,"ton/yr"
"1141","NOx",0.609181,"ton/yr"
"1141","SOx",0.00829604,"ton/yr"
"1141","VOC",1.37847,"ton/yr"
"1141","NH3",3.78904,"ton/yr"
"1142","PM25",2.20271,"ton/yr"
"1142","NOx",1.1447,"ton/yr"
"1142","SOx",0.0863891,"ton/yr"
"1142","VOC",8.4808,"ton/yr"
"1142","NH3",4.04152,"ton/yr"
"1143","PM25",2.86955,"ton/yr"
"1143","NOx",14.4774,"ton/yr"
"1143","SOx",0.204347,"ton/yr"
"1143","VOC",18.5679,"ton/yr"
"1143","NH3",1.74553,"ton/yr"
"1144","PM25",2.30354,"ton/yr"
"1144","NOx",16.724,"ton/yr"
"1144","SOx",0.156936,"ton/yr"
"1144","VOC",14.2259,"ton/yr"
"1144","NH3",4.30257,"ton/yr"
"1145","PM25",1.77761,"ton/yr"
"1145","NOx",9.46421,"ton/yr"
"1145","SOx",0.124942,"ton/yr"
"1145","VOC",12.453,"ton/yr"
"1145","NH3",7.05321,"ton/yr"
"1146","PM25",4.64175,"ton/yr"
"1146","NOx",43.5653,"ton/yr"
"1146","SOx",0.470459,"ton/yr"
"1146","VOC",51.1939,"ton/yr"
"1146","NH3",4.26197,"ton/yr"
"1147","PM25",5.37941,"ton/yr"
"1147","NOx",52.418,"ton/yr"
"1147","SOx",0.548506,"ton/yr"
"1147","VOC",61.3633,"ton/yr"
"1147","NH3",5.00141,"ton/yr"
"1148","PM25",6.18364,"ton/yr"
"1148","NOx",54.1313,"ton/yr"
"1148","SOx",0.613027,"ton/yr"
"1148","VOC",70.287,"ton/yr"
"1148","NH3",5.59967,"ton/yr"
"1149","PM25",5.72938,"ton/yr"
"1149","NOx",57.9677,"ton/yr"
"1149","SOx",0.472055,"ton/yr"
"1149","VOC",49.7139,"ton/yr"
"1149","NH3",3.94308,"ton/yr"
"1150","PM25",4.79014,"ton/yr"
"1150","NOx",32.0771,"ton/yr"
"1150","SOx",0.356897,"ton/yr"
"1150","VOC",39.6296,"ton/yr"
"1150","NH3",3.24084,"ton/yr"
"1151","PM25",4.73354,"ton/yr"
"1151","NOx",46.1227,"ton/yr"
"1151","SOx",0.398803,"ton/yr"
"1151","VOC",40.1226,"ton/yr"
"1151","NH3",3.24744,"ton/yr"
"1152","PM25",4.56395,"ton/yr"
"1152","NOx",24.2686,"ton/yr"
"1152","SOx",0.243558,"ton/yr"
"1152","VOC",25.7093,"ton/yr"
"1152","NH3",2.2309,"ton/yr"
"1153","PM25",4.9783,"ton/yr"
"1153","NOx",24.1388,"ton/yr"
"1153","SOx",0.360934,"ton/yr"
"1153","VOC",44.2877,"ton/yr"
"1153","NH3",3.18979,"ton/yr"
"1154","PM25",4.7358,"ton/yr"
"1154","NOx",74.2086,"ton/yr"
"1154","SOx",0.677322,"ton/yr"
"1154","VOC",37.9137,"ton/yr"
"1154","NH3",3.39943,"ton/yr"
"1155","PM25",26.4166,"ton/yr"
"1155","NOx",167.492,"ton/yr"
"1155","SOx",2.26865,"ton/yr"
"1155","VOC",155.603,"ton/yr"
"1155","NH3",15.4974,"ton/yr"
"1156","PM25",21.4105,"ton/yr"
"1156","NOx",131.587,"ton/yr"
"1156","SOx",1.33564,"ton/yr"
"1156","VOC",170.943,"ton/yr"
"1156","NH3",18.3682,"ton/yr"
"1157","PM25",4.05406,"ton/yr"
"1157","NOx",16.1634,"ton/yr"
"1157","SOx",0.111357,"ton/yr"
"1157","VOC",24.8154,"ton/yr"
"1157","NH3",2.56218,"ton/yr"
"1158","PM25",21.89,"ton/yr"
"1158","NOx",135.38,"ton/yr"
"1158","SOx",1.25398,"ton/yr"
"1158","VOC",125.58,"ton/yr"
"1158","NH3",17.1059,"ton/yr"
"1159","PM25",18.8712,"ton/yr"
"1159","NOx",118.394,"ton/yr"
"1159","SOx",1.27938,"ton/yr"
"1159","VOC",154.927,"ton/yr"
"1159","NH3",102.896,"ton/yr"
"1160","PM25",6.18469,"ton/yr"
"1160","NOx",20.1028,"ton/yr"
"1160","SOx",0.283679,"ton/yr"
"1160","VOC",32.0779,"ton/yr"
"1160","NH3",22.1162,"ton/yr"
"1161","PM25",0.774258,"ton/yr"
"1161","NOx",1.61315,"ton/yr"
"1161","SOx",0.0330619,"ton/yr"
"1161","VOC",4.55771,"ton/yr"
"1161","NH3",16.7945,"ton/yr"
"1162","PM25",1.43034,"ton/yr"
"1162","NOx",7.19489,"ton/yr"
"1162","SOx",0.0762101,"ton/yr"
"1162","VOC",9.60098,"ton/yr"
"1162","NH3",0.704285,"ton/yr"
"1163","PM25",2.48633,"ton/yr"
"1163","NOx",5.46921,"ton/yr"
"1163","SOx",0.058005,"ton/yr"
"1163","VOC",7.41024,"ton/yr"
"1163","NH3",0.50143,"ton/yr"
"1164","PM25",2.61875,"ton/yr"
"1164","NOx",9.11984,"ton/yr"
"1164","SOx",0.0703096,"ton/yr"
"1164","VOC",9.17522,"ton/yr"
"1164","NH3",0.689208,"ton/yr"
"1165","PM25",2.52757,"ton/yr"
"1165","NOx",6.66251,"ton/yr"
"1165","SOx",0.0639274,"ton/yr"
"1165","VOC",12.2387,"ton/yr"
"1165","NH3",0.823004,"ton/yr"
"1166","PM25",2.35355,"ton/yr"
"1166","NOx",11.0169,"ton/yr"
"1166","SOx",0.0794537,"ton/yr"
"1166","VOC",13.3657,"ton/yr"
"1166","NH3",0.905272,"ton/yr"
"1167","PM25",2.30913,"ton/yr"
"1167","NOx",13.5106,"ton/yr"
"1167","SOx",0.0874115,"ton/yr"
"1167","VOC",17.195,"ton/yr"
"1167","NH3",1.19633,"ton/yr"
"1168","PM25",2.69762,"ton/yr"
"1168","NOx",19.4304,"ton/yr"
"1168","SOx",0.267476,"ton/yr"
"1168","VOC",18.3043,"ton/yr"
"1168","NH3",1.17185,"ton/yr"
"1169","PM25",4.37672,"ton/yr"
"1169","NOx",43.5069,"ton/yr"
"1169","SOx",0.578261,"ton/yr"
"1169","VOC",38.6821,"ton/yr"
"1169","NH3",2.88922,"ton/yr"
"1170","PM25",2.28451,"ton/yr"
"1170","NOx",17.3248,"ton/yr"
"1170","SOx",0.093368,"ton/yr"
"1170","VOC",14.7104,"ton/yr"
"1170","NH3",0.558306,"ton/yr"
"1171","PM25",2.00007,"ton/yr"
"1171","NOx",8.50023,"ton/yr"
"1171","SOx",0.058089,"ton/yr"
"1171","VOC",13.3735,"ton/yr"
"1171","NH3",0.538,"ton/yr"
"1172","PM25",2.44801,"ton/yr"
"1172","NOx",9.40946,"ton/yr"
"1172","SOx",0.0700428,"ton/yr"
"1172","VOC",16.3286,"ton/yr"
"1172","NH3",1.00879,"ton/yr"
"1173","PM25",1.51905,"ton/yr"
"1173","NOx",7.16853,"ton/yr"
"1173","SOx",0.0521826,"ton/yr"
"1173","VOC",10.3594,"ton/yr"
"1173","NH3",0.744942,"ton/yr"
"1174","PM25",0.133776,"ton/yr"
"1174","NOx",0.958033,"ton/yr"
"1174","SOx",0.0304053,"ton/yr"
"1174","VOC",0.865326,"ton/yr"
"1174","NH3",0.0673805,"ton/yr"
"1175","PM25",1.56965,"ton/yr"
"1175","NOx",2.05512,"ton/yr"
"1175","SOx",0.127347,"ton/yr"
"1175","VOC",5.65308,"ton/yr"
"1175","NH3",0.489641,"ton/yr"
"1176","PM25",3.38238,"ton/yr"
"1176","NOx",13.7685,"ton/yr"
"1176","SOx",0.224794,"ton/yr"
"1176","VOC",32.9128,"ton/yr"
"1176","NH3",1.89216,"ton/yr"
"1177","PM25",6.15204,"ton/yr"
"1177","NOx",47.8285,"ton/yr"
"1177","SOx",0.47595,"ton/yr"
"1177","VOC",61.9208,"ton/yr"
"1177","NH3",4.06014,"ton/yr"
"1178","PM25",4.53946,"ton/yr"
"1178","NOx",19.506,"ton/yr"
"1178","SOx",0.191074,"ton/yr"
"1178","VOC",39.4644,"ton/yr"
"1178","NH3",2.21819,"ton/yr"
"1179","PM25",4.97393,"ton/yr"
"1179","NOx",6.9647,"ton/yr"
"1179","SOx",0.071857,"ton/yr"
"1179","VOC",25.2337,"ton/yr"
"1179","NH3",1.32649,"ton/yr"
"1180","PM25",5.75796,"ton/yr"
"1180","NOx",29.4881,"ton/yr"
"1180","SOx",0.345446,"ton/yr"
"1180","VOC",33.0724,"ton/yr"
"1180","NH3",1.97229,"ton/yr"
"1181","PM25",5.71522,"ton/yr"
"1181","NOx",14.067,"ton/yr"
"1181","SOx",0.201594,"ton/yr"
"1181","VOC",17.9139,"ton/yr"
"1181","NH3",1.32269,"ton/yr"
"1182","PM25",3.59972,"ton/yr"
"1182","NOx",24.5403,"ton/yr"
"1182","SOx",0.675501,"ton/yr"
"1182","VOC",30.5086,"ton/yr"
"1182","NH3",2.34109,"ton/yr"
"1183","PM25",3.43194,"ton/yr"
"1183","NOx",6.93093,"ton/yr"
"1183","SOx",0.0632554,"ton/yr"
"1183","VOC",17.5302,"ton/yr"
"1183","NH3",0.897344,"ton/yr"
"1184","PM25",5.32518,"ton/yr"
"1184","NOx",37.536,"ton/yr"
"1184","SOx",0.274675,"ton/yr"
"1184","VOC",46.849,"ton/yr"
"1184","NH3",3.52577,"ton/yr"
"1185","PM25",2.18012,"ton/yr"
"1185","NOx",15.9161,"ton/yr"
"1185","SOx",0.107783,"ton/yr"
"1185","VOC",21.2447,"ton/yr"
"1185","NH3",1.23794,"ton/yr"
"1186","PM25",1.45227,"ton/yr"
"1186","NOx",8.25563,"ton/yr"
"1186","SOx",0.0470982,"ton/yr"
"1186","VOC",8.96065,"ton/yr"
"1186","NH3",1.21721,"ton/yr"
"1187","PM25",1.41119,"ton/yr"
"1187","NOx",10.3976,"ton/yr"
"1187","SOx",0.0645252,"ton/yr"
"1187","VOC",10.5004,"ton/yr"
"1187","NH3",1.58564,"ton/yr"
"1188","PM25",1.09389,"ton/yr"
"1188","NOx",10.731,"ton/yr"
"1188","SOx",0.0538349,"ton/yr"
"1188","VOC",7.72656,"ton/yr"
"1188","NH3",0.951798,"ton/yr"
"1189","PM25",0.727977,"ton/yr"
"1189","NOx",6.14892,"ton/yr"
"1189","SOx",0.121932,"ton/yr"
"1189","VOC",6.04565,"ton/yr"
"1189","NH3",0.661752,"ton/yr"
"1190","PM25",2.27078,"ton/yr"
"1190","NOx",22.1898,"ton/yr"
"1190","SOx",0.21993,"ton/yr"
"1190","VOC",14.6767,"ton/yr"
"1190","NH3",1.74362,"ton/yr"
"1191","PM25",1.37989,"ton/yr"
"1191","NOx",9.97741,"ton/yr"
"1191","SOx",0.0542524,"ton/yr"
"1191","VOC",6.9657,"ton/yr"
"1191","NH3",0.72894,"ton/yr"
"1192","PM25",0.938397,"ton/yr"
"1192","NOx",6.68455,"ton/yr"
"1192","SOx",0.0229183,"ton/yr"
"1192","VOC",6.46733,"ton/yr"
"1192","NH3",0.350433,"ton/yr"
"1193","PM25",7.6742,"ton/yr"
"1193","NOx",55.4893,"ton/yr"
"1193","SOx",0.515821,"ton/yr"
"1193","VOC",55.6668,"ton/yr"
"1193","NH3",2.47148,"ton/yr"
"1194","PM25",7.04011,"ton/yr"
"1194","NOx",53.7455,"ton/yr"
"1194","SOx",0.441331,"ton/yr"
"1194","VOC",46.9663,"ton/yr"
"1194","NH3",4.98927,"ton/yr"
"1195","PM25",5.78774,"ton/yr"
"1195","NOx",122.101,"ton/yr"
"1195","SOx",0.0732033,"ton/yr"
"1195","VOC",19.226,"ton/yr"
"1195","NH3",1.35332,"ton/yr"
"1196","PM25",6.75452,"ton/yr"
"1196","NOx",40.0818,"ton/yr"
"1196","SOx",0.468258,"ton/yr"
"1196","VOC",54.6348,"ton/yr"
"1196","NH3",6.04424,"ton/yr"
"1197","PM25",0.234143,"ton/yr"
"1197","NOx",0.866826,"ton/yr"
"1197","SOx",0.00560639,"ton/yr"
"1197","VOC",1.0782,"ton/yr"
"1197","NH3",0.0908324,"ton/yr"
"1198","PM25",1.67745,"ton/yr"
"1198","NOx",4.81507,"ton/yr"
"1198","SOx",0.0728563,"ton/yr"
"1198","VOC",6.85008,"ton/yr"
"1198","NH3",13.941,"ton/yr"
"1199","PM25",3.71413,"ton/yr"
"1199","NOx",14.4736,"ton/yr"
"1199","SOx",0.258187,"ton/yr"
"1199","VOC",19.5957,"ton/yr"
"1199","NH3",18.3102,"ton/yr"
"1200","PM25",1.95351,"ton/yr"
"1200","NOx",8.5864,"ton/yr"
"1200","SOx",0.12689,"ton/yr"
"1200","VOC",15.1824,"ton/yr"
"1200","NH3",28.6672,"ton/yr"
"1201","PM25",2.81084,"ton/yr"
"1201","NOx",11.7031,"ton/yr"
"1201","SOx",0.127851,"ton/yr"
"1201","VOC",13.8018,"ton/yr"
"1201","NH3",2.87177,"ton/yr"
"1202","PM25",10.7714,"ton/yr"
"1202","NOx",76.5265,"ton/yr"
"1202","SOx",0.804355,"ton/yr"
"1202","VOC",82.5195,"ton/yr"
"1202","NH3",6.98418,"ton/yr"
"1203","PM25",18.4835,"ton/yr"
"1203","NOx",191.328,"ton/yr"
"1203","SOx",1.26806,"ton/yr"
"1203","VOC",102.601,"ton/yr"
"1203","NH3",8.90892,"ton/yr"
"1204","PM25",10.2542,"ton/yr"
"1204","NOx",88.245,"ton/yr"
"1204","SOx",0.534139,"ton/yr"
"1204","VOC",53.7848,"ton/yr"
"1204","NH3",4.37504,"ton/yr"
"1205","PM25",8.15833,"ton/yr"
"1205","NOx",36.7011,"ton/yr"
"1205","SOx",0.295969,"ton/yr"
"1205","VOC",28.4397,"ton/yr"
"1205","NH3",2.02894,"ton/yr"
"1206","PM25",1.11401,"ton/yr"
"1206","NOx",3.26607,"ton/yr"
"1206","SOx",0.0231775,"ton/yr"
"1206","VOC",3.55873,"ton/yr"
"1206","NH3",0.267134,"ton/yr"
"1207","PM25",1.28549,"ton/yr"
"1207","NOx",2.61914,"ton/yr"
"1207","SOx",0.0246863,"ton/yr"
"1207","VOC",5.03528,"ton/yr"
"1207","NH3",0.248496,"ton/yr"
"1208","PM25",1.81427,"ton/yr"
"1208","NOx",5.39445,"ton/yr"
"1208","SOx",0.0443841,"ton/yr"
"1208","VOC",6.69149,"ton/yr"
"1208","NH3",0.524614,"ton/yr"
"1209","PM25",2.37312,"ton/yr"
"1209","NOx",13.0983,"ton/yr"
"1209","SOx",0.096075,"ton/yr"
"1209","VOC",15.0905,"ton/yr"
"1209","NH3",0.935181,"ton/yr"
"1210","PM25",2.96339,"ton/yr"
"1210","NOx",25.081,"ton/yr"
"1210","SOx",0.140296,"ton/yr"
"1210","VOC",19.5952,"ton/yr"
"1210","NH3",1.3766,"ton/yr"
"1211","PM25",3.38281,"ton/yr"
"1211","NOx",21.4103,"ton/yr"
"1211","SOx",0.270828,"ton/yr"
"1211","VOC",32.2628,"ton/yr"
"1211","NH3",2.41063,"ton/yr"
"1212","PM25",2.96538,"ton/yr"
"1212","NOx",22.4909,"ton/yr"
"1212","SOx",0.246029,"ton/yr"
"1212","VOC",27.3579,"ton/yr"
"1212","NH3",2.03054,"ton/yr"
"1213","PM25",2.84594,"ton/yr"
"1213","NOx",16.849,"ton/yr"
"1213","SOx",0.22773,"ton/yr"
"1213","VOC",26.8806,"ton/yr"
"1213","NH3",1.92629,"ton/yr"
"1214","PM25",5.43937,"ton/yr"
"1214","NOx",41.3833,"ton/yr"
"1214","SOx",0.535906,"ton/yr"
"1214","VOC",54.4453,"ton/yr"
"1214","NH3",4.50379,"ton/yr"
"1215","PM25",3.27403,"ton/yr"
"1215","NOx",23.9023,"ton/yr"
"1215","SOx",0.263342,"ton/yr"
"1215","VOC",29.9661,"ton/yr"
"1215","NH3",2.1503,"ton/yr"
