isrm,PrimaryPM25,NO3,NH4,SO4,SOA,TotalPM25,Total,White,Black,Native_American,Asian,Pacific_Islander,Other,Multiple,Hispanic,White non hispanic,geometry,Area,DeathsK,DeathsK_White,DeathsK_Asian,DeathsK_Black,DeathsK_Hispanic,Pop_density,DeathsK_per,DeathsK_area,TotalPM_area,Black_per,Asian_per,Hispanic_per
1003,0.772244439,0.145854576,0.20816135,0.058082706,0.211995776,1.396338847,,,,,,,,,,,"POLYGON ((-122.4936032 37.70416572999997, -122.4967671 37.71285249999999, -122.5077474 37.71034876, -122.5045823 37.7016623, -122.4936032 37.70416572999997))",0.999992917,,,,,,,,,1.396348737,,,
1004,1.113242361,0.286496465,0.259387621,0.061655178,0.296205096,2.016986721,,,,,,,,,,,"POLYGON ((-122.5030971 37.73022586999999, -122.5062633 37.73891246999997, -122.5172474 37.73640779999999, -122.51408 37.72772151, -122.5030971 37.73022586999999))",1.000005313,,,,,,,,,2.016976005,,,
1005,1.170182553,0.295263287,0.265604566,0.06169565,0.311893488,2.104639544,,,,,,,,,,,"POLYGON ((-122.5062633 37.73891246999997, -122.5094303 37.74759902, -122.5204155 37.74509402999999, -122.5172474 37.73640779999999, -122.5062633 37.73891246999997))",0.999999558,,,,,,,,,2.104640475,,,
1008,0.188481406,0.080788306,0.222726137,0.065638051,0.084753923,0.642387823,,,,,,,,,,,"POLYGON ((-122.1004646 36.80659211, -122.1374483 36.91090873000005, -122.2678579 36.88122063000001, -122.2307024 36.77694864000001, -122.1004646 36.80659211))",144.0000079,,,,,,,,,0.004461026,,,
1009,0.212010414,0.100158971,0.269349141,0.073213515,0.082755087,0.737487128,68,0.779411765,10,0,0,0,5,0,35,18,"POLYGON ((-122.1374483 36.91090873000005, -122.1745384 37.01522038, -122.3051201 36.98548763, -122.2678579 36.88122063000001, -122.1374483 36.91090873000005))",143.9999843,0.002732735,0.002129926,0,0.000401873,0.001406555,0.472222274,4.02E-05,1.90E-05,0.005121439,0.147058824,0,0.514705882
1010,0.516869124,0.098811539,0.449038983,0.080144452,0.162091993,1.306956091,43,0.674418605,1,0,0,0,12,1,31,-2,"POLYGON ((-122.323971 37.43240951000001, -122.3615995 37.53669046999998, -122.4930483 37.50673405999999, -122.4552455 37.40249789, -122.323971 37.43240951000001))",143.9999764,0.003067502,0.00206878,0,7.13E-05,0.002211455,0.29861116,7.13E-05,2.13E-05,0.009076085,0.023255814,0,0.720930233
1011,0.453813237,0.07676553,0.295095832,0.082356542,0.112002411,1.020033552,8783,0.738813617,52,65,374,8,1476,319,3087,3402,"POLYGON ((-122.4054279 37.52672171, -122.4180143 37.56147546, -122.46185 37.55148500999999, -122.4492441 37.51673624, -122.4054279 37.52672171))",15.99999732,0.488595264,0.360980834,0.020805491,0.002892742,0.171728747,548.9375918,5.56E-05,0.030537209,0.063752108,0.005920528,0.042582261,0.351474439
1012,0.54330123,0.096500646,0.229321524,0.079350313,0.145603019,1.094076731,2326,0.742046432,31,10,263,19,73,204,364,1362,"POLYGON ((-122.4180143 37.56147546, -122.4306129 37.59622836999998, -122.474468 37.58623294, -122.46185 37.55148500999999, -122.4180143 37.56147546))",16.00000976,0.13881717,0.103008786,0.015696009,0.0018501,0.021723753,145.3749113,5.97E-05,0.008676068,0.068379754,0.013327601,0.113069647,0.156491831
1013,0.714120528,0.121285879,0.224715102,0.072070688,0.204794612,1.33698681,2522,0.75257732,40,22,272,4,111,175,422,1476,"POLYGON ((-122.4306129 37.59622836999998, -122.4432237 37.63098045, -122.4870982 37.62098002999999, -122.474468 37.58623294, -122.4306129 37.59622836999998))",16.00001217,0.184062627,0.138521358,0.019851322,0.002919312,0.030798742,157.6248801,7.30E-05,0.011503905,0.083561612,0.015860428,0.107850912,0.167327518
1014,0.49440402,0.123492818,0.251802199,0.060454489,0.110726145,1.040879671,,,,,,,,,,,"POLYGON ((-122.5064607 37.80472764999999, -122.5191448 37.83947436, -122.5631361 37.82944404000001, -122.5504325 37.79470231999999, -122.5064607 37.80472764999999))",15.99998874,,,,,,,,,0.065055025,,,
1015,0.441098225,0.126294247,0.30404857,0.058167952,0.111549909,1.041158903,,,,,,,,,,,"POLYGON ((-122.5191448 37.83947436, -122.5318412 37.87422011999999, -122.5758521 37.86418482000001, -122.5631361 37.82944404000001, -122.5191448 37.83947436))",16.00000401,,,,,,,,,0.065072415,,,
1016,0.488922451,0.121565956,0.350253935,0.054067639,0.131341824,1.146151805,71,0.929577465,0,0,2,0,3,0,9,57,"POLYGON ((-122.5318412 37.87422011999999, -122.54455 37.90896493, -122.5885804 37.89892463, -122.5758521 37.86418482000001, -122.5318412 37.87422011999999))",16.00001274,0.004439685,0.004127031,0.000125062,0,0.000562777,4.437496468,6.25E-05,0.00027748,0.071634431,0,0.028169014,0.126760563
1017,0.441509976,0.110813647,0.381546434,0.049974238,0.126013051,1.109857346,6,1,0,0,0,0,0,0,0,6,"POLYGON ((-122.54455 37.90896493, -122.557271 37.94370875999999, -122.601321 37.93366346999999, -122.5885804 37.89892463, -122.54455 37.90896493))",16.00000523,0.000363265,0.000363265,0,0,0,0.374999877,6.05E-05,2.27E-05,0.069366061,0,0,0
1018,0.404262051,0.102382364,0.434706119,0.04381068,0.13507933,1.120240545,849,0.93639576,5,2,15,0,13,19,40,755,"POLYGON ((-122.557271 37.94370875999999, -122.5700044 37.97845159999997, -122.6140739 37.96840132, -122.601321 37.93366346999999, -122.557271 37.94370875999999))",15.99999964,0.051884521,0.048584446,0.000916688,0.000305563,0.0024445,53.06250118,6.11E-05,0.003242783,0.070015036,0.005889282,0.017667845,0.047114252
1019,0.378353343,0.09942722,0.472955583,0.040196072,0.134463847,1.125396065,4573,0.898534879,56,14,112,7,83,192,312,3797,"POLYGON ((-122.5700044 37.97845159999997, -122.5827502 38.01319343000001, -122.6268393 38.00313817000003, -122.6140739 37.96840132, -122.5700044 37.97845159999997))",15.99999599,0.280757884,0.252270751,0.006876204,0.003438102,0.019155141,285.8125716,6.14E-05,0.017547372,0.070337272,0.012245791,0.024491581,0.068226547
1020,0.289635143,0.075503565,0.473126068,0.037354462,0.099089895,0.974709132,4411,0.890047608,51,7,206,12,47,162,259,3667,"POLYGON ((-122.5827502 38.01319343000001, -122.5955083 38.04793424999999, -122.639617 38.03787398999997, -122.6268393 38.00313817000003, -122.5827502 38.01319343000001))",15.99998801,0.234448037,0.208669915,0.010949058,0.002710689,0.013766049,275.6877067,5.32E-05,0.014653013,0.060919366,0.011562004,0.046701428,0.058716844
1021,0.325035021,0.102449328,0.496958897,0.032728244,0.104822438,1.061993927,2,0.5,0,0,0,0,0,1,0,1,"POLYGON ((-122.5513872 38.05797767000001, -122.589677 38.16220882999999, -122.7221799 38.13198311000001, -122.6837133 38.02779691000001, -122.5513872 38.05797767000001))",143.9999648,0.00011585,5.79E-05,0,0,0,0.013888892,5.79E-05,8.05E-07,0.00737496,0,0,0
1022,0.623960868,0.248627424,0.283958391,0.027233238,0.134929701,1.318709622,7,0.857142857,0,0,0,0,0,1,3,3,"POLYGON ((-122.589677 38.16220882999999, -122.6280787 38.26643028999999, -122.7607588 38.2361596, -122.7221799 38.13198311000001, -122.589677 38.16220882999999))",144.0000237,0.000503869,0.000431888,0,0,0.000215944,0.048611103,7.20E-05,3.50E-06,0.009157704,0,0,0.428571429
1023,0.38479965,0.221160433,0.250903321,0.020539869,0.10303473,0.980438001,4162,0.906054781,28,32,68,10,122,131,421,3350,"POLYGON ((-122.6723179 38.25635694000004, -122.6851631 38.29109022000001, -122.7294095 38.28099498000001, -122.7165446 38.24626671000001, -122.6723179 38.25635694000004))",15.99999559,0.2225174,0.201612954,0.003635556,0.001496994,0.022508367,260.1250718,5.35E-05,0.013907341,0.061277392,0.006727535,0.016338299,0.101153292
1024,0.494293683,0.277480286,0.33934998,0.020208513,0.144319518,1.275651979,548,0.932481752,1,1,11,0,3,21,34,477,"POLYGON ((-122.6851631 38.29109022000001, -122.6980209 38.32582235999999, -122.742287 38.31572212, -122.7294095 38.28099498000001, -122.6851631 38.29109022000001))",15.99999672,0.038152981,0.035576958,0.000765845,6.96E-05,0.002367156,34.25000702,6.96E-05,0.002384562,0.079728265,0.001824818,0.020072993,0.062043796
1025,0.742369654,0.367447374,0.455967855,0.019651378,0.210762332,1.796198593,228,0.76754386,3,7,4,1,28,10,71,104,"POLYGON ((-122.6980209 38.32582235999999, -122.7108912 38.36055335000002, -122.7551771 38.35044811000002, -122.742287 38.31572212, -122.6980209 38.32582235999999))",16.00000188,0.022385383,0.017181763,0.000392726,0.000294545,0.006970887,14.24999833,9.82E-05,0.001399086,0.112262399,0.013157895,0.01754386,0.311403509
1026,0.787612554,0.270015723,1.112541192,0.020855669,0.189272756,2.380297893,913,0.764512596,12,5,10,0,150,38,276,422,"POLYGON ((-122.7108912 38.36055335000002, -122.723774 38.39528316999999, -122.7680797 38.38517292999999, -122.7551771 38.35044811000002, -122.7108912 38.36055335000002))",16.00000953,0.118992059,0.090970928,0.001303308,0.00156397,0.035971312,57.062466,0.000130331,0.007436999,0.14876853,0.013143483,0.010952903,0.30230011
1027,1.142744081,0.368385454,1.291359743,0.021710332,0.260807662,3.085007271,,,,,,,,,,,"POLYGON ((-122.723774 38.39528316999999, -122.7366694 38.43001181000002, -122.7809949 38.41989657, -122.7680797 38.38517292999999, -122.723774 38.39528316999999))",16.00002181,,,,,,,,,0.192812692,,,
1028,0.945532148,0.320570525,1.331399893,0.024387824,0.212424271,2.834314661,3270,0.784097859,21,56,171,4,317,137,731,1833,"POLYGON ((-122.7624981 38.49946550000001, -122.7754313 38.53419051000001, -122.8198161 38.52406026000001, -122.8068631 38.48934025000001, -122.7624981 38.49946550000001))",15.99998348,0.508144961,0.398435376,0.026572718,0.003263316,0.113594485,204.375211,0.000155396,0.031759093,0.177144849,0.006422018,0.052293578,0.223547401
1029,0.977213415,0.319421054,1.184343199,0.024986567,0.212331393,2.718295628,24671,0.7341413,241,554,688,52,3853,1171,8007,10105,"POLYGON ((-122.7754313 38.53419051000001, -122.7883772 38.56891429, -122.8327818 38.55877902000002, -122.8198161 38.52406026000001, -122.7754313 38.53419051000001))",15.99997794,3.675598393,2.698408581,0.102501386,0.035905282,1.192919474,1541.939626,0.000148985,0.229725216,0.169893711,0.009768554,0.027886993,0.324551092
1030,0.427814443,0.18879587,1.179919767,0.023914442,0.118038303,1.938482824,3228,0.798017348,12,39,30,2,487,82,967,1609,"POLYGON ((-122.7439598 38.57903259999997, -122.7828138 38.68321134000001, -122.9162067 38.65276046999999, -122.8771739 38.54862681000001, -122.7439598 38.57903259999997))",144.000029,0.342177283,0.273063408,0.003180086,0.001272035,0.102504781,22.41666215,0.000106003,0.002376231,0.013461684,0.003717472,0.00929368,0.299566295
1031,0.9741766,0.125623582,0.261897857,0.063007719,0.266338205,1.691043963,6948,0.524755325,125,27,2168,109,378,495,1113,2533,"POLYGON ((-122.4541935 37.62848191000003, -122.4573493 37.63716948, -122.4683195 37.63466959000001, -122.4651625 37.62598232999999, -122.4541935 37.62848191000003))",0.999998439,0.642032132,0.33690978,0.200334724,0.011550664,0.102847116,6948.010847,9.24E-05,0.642033134,1.691046603,0.017990789,0.312032239,0.160189983
1032,1.022319305,0.128174981,0.280801344,0.06262064,0.283638172,1.777554441,2698,0.240548554,106,7,1517,28,202,189,403,246,"POLYGON ((-122.4573493 37.63716948, -122.4605058 37.64585700000001, -122.4714773 37.64335679999999, -122.4683195 37.63466959000001, -122.4573493 37.63716948))",1.000001493,0.262129897,0.063054968,0.147387344,0.010298654,0.039154317,2697.995971,9.72E-05,0.262129506,1.777551787,0.039288362,0.562268347,0.149369904
1033,1.174148064,0.135771072,0.307578972,0.061705108,0.327216395,2.006419612,6752,0.18542654,283,22,4403,135,306,351,848,404,"POLYGON ((-122.4605058 37.64585700000001, -122.4636632 37.65454447, -122.4746358 37.65204395999999, -122.4714773 37.64335679999999, -122.4605058 37.64585700000001))",1.000001547,0.740962131,0.137394044,0.483183688,0.031056322,0.093059225,6751.989557,0.00010974,0.740960985,2.006416509,0.041913507,0.652103081,0.125592417
1034,1.255174583,0.144043847,0.32197456,0.061514924,0.3521844,2.134892315,5750,0.17373913,182,11,4010,46,250,252,681,318,"POLYGON ((-122.4636632 37.65454447, -122.4668213 37.66323187999999, -122.4777951 37.66073106000001, -122.4746358 37.65204395999999, -122.4636632 37.65454447))",0.999995115,0.671658501,0.116693364,0.468408798,0.021259452,0.079547729,5750.028087,0.00011681,0.671661782,2.134902743,0.031652174,0.697391304,0.118434783
1035,1.378163278,0.164448653,0.351416144,0.058696504,0.399800683,2.352525263,3723,0.265645984,224,30,1684,19,522,255,1195,-206,"POLYGON ((-122.4668213 37.66323187999999, -122.4699801 37.67191923999998, -122.4809552 37.66941810000001, -122.4777951 37.66073106000001, -122.4668213 37.66323187999999))",0.999997782,0.479521406,0.127382936,0.21689875,0.02885114,0.153915681,3723.008259,0.0001288,0.47952247,2.352530482,0.060166532,0.452323395,0.320977706
1036,1.294600805,0.162728823,0.33889773,0.058673782,0.388209876,2.243111016,7659,0.15746181,224,4,5466,51,433,275,943,263,"POLYGON ((-122.4699801 37.67191923999998, -122.4731398 37.68060653999999, -122.4841161 37.67810508999999, -122.4809552 37.66941810000001, -122.4699801 37.67191923999998))",1.000002867,0.940296359,0.148060766,0.671061483,0.027500507,0.115772224,7658.978043,0.00012277,0.940293663,2.243104585,0.029246638,0.713670192,0.123123123
1037,1.317662154,0.170616745,0.333430253,0.05875023,0.396759849,2.277219231,4814,0.232862484,111,9,3057,29,299,188,679,442,"POLYGON ((-122.4731398 37.68060653999999, -122.4763002 37.68929378999999, -122.4872777 37.68679202999999, -122.4841161 37.67810508999999, -122.4731398 37.68060653999999))",1.000000487,0.600061961,0.139731919,0.381053057,0.013836078,0.084636907,4813.997657,0.000124649,0.600061669,2.277218122,0.023057748,0.63502285,0.141046946
1038,1.234469093,0.161759881,0.316451979,0.058741794,0.375353833,2.146776581,5502,0.297346419,288,25,2630,37,591,295,1153,483,"POLYGON ((-122.4763002 37.68929378999999, -122.4794613 37.69798097999996, -122.49044 37.69547891000001, -122.4872777 37.68679202999999, -122.4763002 37.68929378999999))",0.999997041,0.646289649,0.192171913,0.308931621,0.033829774,0.135436562,5502.016281,0.000117464,0.646291562,2.146782933,0.052344602,0.478007997,0.20956016
1039,1.247355835,0.181109547,0.309251396,0.058583184,0.385949297,2.182249258,3967,0.311066297,120,8,2117,8,279,201,574,660,"POLYGON ((-122.4794613 37.69798097999996, -122.4826232 37.70666811999999, -122.4936032 37.70416572999997, -122.49044 37.69547891000001, -122.4794613 37.69798097999996))",1.000002116,0.473730447,0.147361576,0.252807501,0.014330137,0.068545822,3966.991606,0.000119418,0.473729445,2.182244641,0.030249559,0.533652634,0.144693723
1040,1.256641348,0.181919937,0.285356343,0.05855833,0.38652789,2.169003848,1146,0.529668412,60,4,332,5,65,73,152,455,"POLYGON ((-122.4826232 37.70666811999999, -122.4857859 37.7153552, -122.4967671 37.71285249999999, -122.4936032 37.70416572999997, -122.4826232 37.70666811999999))",1.000004765,0.136016905,0.072043858,0.039404548,0.007121304,0.018040637,1145.994539,0.000118688,0.136016257,2.168993513,0.052356021,0.289703316,0.132635253
1041,1.560003538,0.224724368,0.293167713,0.058891175,0.46828455,2.605071345,3,0.666666667,0,0,1,0,0,0,0,2,"POLYGON ((-122.4857859 37.7153552, -122.4889493 37.72404221999998, -122.4999317 37.72153921999996, -122.4967671 37.71285249999999, -122.4857859 37.7153552))",1.000001688,0.000428195,0.000285464,0.000142732,0,0,2.999994935,0.000142732,0.000428195,2.605066946,0,0.333333333,0
1042,1.687015624,0.239121871,0.311918704,0.058945001,0.502257899,2.7992591,646,0.382352941,0,0,333,5,20,41,58,189,"POLYGON ((-122.4889493 37.72404221999998, -122.4921135 37.73272919, -122.5030971 37.73022586999999, -122.4999317 37.72153921999996, -122.4889493 37.72404221999998))",1.000000654,0.099134072,0.037904204,0.051101619,0,0.008900582,645.9995777,0.000153458,0.099134008,2.79925727,0,0.515479876,0.089783282
1043,1.850607754,0.340771234,0.377589396,0.062340974,0.563013073,3.19432243,6273,0.339231628,65,6,3712,15,124,223,407,1721,"POLYGON ((-122.4921135 37.73272919, -122.4952785 37.74141610000002, -122.5062633 37.73891246999997, -122.5030971 37.73022586999999, -122.4921135 37.73272919))",1.000000301,1.099772091,0.373077477,0.650781764,0.011395694,0.071354574,6272.998113,0.000175318,1.09977176,3.194321469,0.010361868,0.591742388,0.064881237
1044,1.859328808,0.341192117,0.379041365,0.062380888,0.554721568,3.196664746,6055,0.321387283,103,37,3593,12,90,274,392,1554,"POLYGON ((-122.4952785 37.74141610000002, -122.4984443 37.75010295999999, -122.5094303 37.74759902, -122.5062633 37.73891246999997, -122.4952785 37.74141610000002))",1.000000324,1.06233837,0.341422043,0.630385097,0.018071156,0.068775663,6054.99804,0.000175448,1.062338026,3.196663711,0.017010735,0.593393889,0.064739884
1045,1.679024533,0.338427492,0.354225301,0.062431089,0.493524439,2.927632854,5348,0.350972326,135,16,2977,12,94,237,305,1572,"POLYGON ((-122.4984443 37.75010295999999, -122.5016108 37.75878975999999, -122.512598 37.75628550999999, -122.5094303 37.74759902, -122.4984443 37.75010295999999))",0.999996858,0.858654051,0.30136381,0.477975525,0.021675074,0.048969612,5348.016801,0.000160556,0.858656748,2.927642052,0.025243082,0.556656694,0.057030666
1046,1.530474225,0.339746884,0.334466656,0.062424138,0.445541926,2.712653829,3415,0.504245974,74,21,1317,19,115,147,337,1385,"POLYGON ((-122.5016108 37.75878975999999, -122.504778 37.76747649999997, -122.5157665 37.76497193999997, -122.512598 37.75628550999999, -122.5016108 37.75878975999999))",0.999998803,0.507717975,0.256014745,0.195802218,0.011001795,0.050102769,3415.004087,0.000148673,0.507718583,2.712657076,0.021669107,0.385651537,0.098682284
1047,1.234871068,0.308499797,0.304419679,0.061703902,0.341891785,2.25138623,1385,0.609386282,55,6,381,3,15,81,87,757,"POLYGON ((-122.504778 37.76747649999997, -122.5079461 37.77616317999999, -122.5189357 37.77365831000002, -122.5157665 37.76497193999997, -122.504778 37.76747649999997))",0.999997755,0.170668035,0.104002759,0.046949113,0.006777431,0.010720664,1385.00311,0.000123226,0.170668419,2.251391285,0.039711191,0.275090253,0.062815884
1048,1.085531536,0.296790613,0.278843938,0.061655597,0.286628561,2.009450245,,,,,,,,,,,"POLYGON ((-122.5079461 37.77616317999999, -122.5111149 37.78484981, -122.5221058 37.78234462999997, -122.5189357 37.77365831000002, -122.5079461 37.77616317999999))",0.999997766,,,,,,,,,2.009454733,,,
1049,1.716507555,0.50438849,1.031489686,0.022254726,0.335402252,3.610042709,9461,0.737131381,137,179,503,15,1164,489,2356,4618,"POLYGON ((-122.7542069 38.44484783999999, -122.7574355 38.45352935, -122.768521 38.45100013000002, -122.7652911 38.44231893, -122.7542069 38.44484783999999))",1.000000684,1.876833663,1.383472991,0.099783039,0.027177488,0.467373439,9460.993525,0.000198376,1.876832378,3.610040238,0.014480499,0.053165627,0.249022302
1050,1.702167513,0.506906502,1.031455324,0.022255075,0.334416025,3.597200439,2550,0.740392157,63,40,159,9,249,142,568,1320,"POLYGON ((-122.7574355 38.45352935, -122.7606649 38.46221079, -122.7717516 38.45968125, -122.768521 38.45100013000002, -122.7574355 38.45352935))",1.000000922,0.504039897,0.373187186,0.03142837,0.01245275,0.112272416,2549.997649,0.000197663,0.504039432,3.597197123,0.024705882,0.062352941,0.222745098
1051,1.423647917,0.438378433,1.242727094,0.024059392,0.271931144,3.400743981,979,0.740551583,20,18,61,4,95,56,253,472,"POLYGON ((-122.7606649 38.46221079, -122.7638951 38.47089215000001, -122.7749831 38.4683623, -122.7717516 38.45968125, -122.7606649 38.46221079))",1.000003578,0.182838355,0.135401233,0.01139238,0.003735206,0.047250361,978.996497,0.00018676,0.182837701,3.400731812,0.020429009,0.062308478,0.258426966
1052,1.423647917,0.438378433,1.242727094,0.024059392,0.271931144,3.400743981,1019,0.74484789,24,8,50,2,144,32,240,519,"POLYGON ((-122.7638951 38.47089215000001, -122.7671261 38.47957343000002, -122.7782153 38.47704327999996, -122.7749831 38.4683623, -122.7638951 38.47089215000001))",1.000003499,0.190308768,0.141751084,0.009338016,0.004482248,0.044822477,1018.996434,0.00018676,0.190308102,3.400732081,0.023552502,0.049067713,0.235525025
1053,0.841184276,0.255817103,0.24777114,0.061412044,0.201877733,1.608062296,,,,,,,,,,,"POLYGON ((-122.5001232 37.78735395000001, -122.5064607 37.80472764999999, -122.5284481 37.79971708, -122.5221058 37.78234462999997, -122.5001232 37.78735395000001))",3.999997768,,,,,,,,,0.402015798,,,
1054,1.908070094,0.557599492,1.071852502,0.022324724,0.373835556,3.933682369,1267,0.54222573,59,19,162,13,228,99,438,249,"POLYGON ((-122.7366694 38.43001181000002, -122.7431219 38.44737568999999, -122.7652911 38.44231893, -122.7588337 38.42495630999999, -122.7366694 38.43001181000002))",4.000001018,0.274134254,0.148642646,0.035051104,0.012765526,0.0947678,316.7499194,0.000216365,0.068533546,0.983420342,0.046566693,0.127861089,0.3456985
1055,1.119009801,0.370603772,1.399831143,0.024004375,0.232643777,3.146092868,2524,0.702060222,29,64,73,9,434,143,847,925,"POLYGON ((-122.7560362 38.48210253000004, -122.7624981 38.49946550000001, -122.7846821 38.49440498999999, -122.7782153 38.47704327999996, -122.7560362 38.48210253000004))",3.999988607,0.435760973,0.305930446,0.012603229,0.005006762,0.146231991,631.0017973,0.000172647,0.108940554,0.786525457,0.011489699,0.028922345,0.335578447
1056,1.260582114,0.163615591,0.313945286,0.064475972,0.348423535,2.151042498,6683,0.393535837,190,19,2914,120,427,383,1151,1479,"POLYGON ((-122.4432237 37.63098045, -122.4463783 37.63966833000001, -122.4573493 37.63716948, -122.4541935 37.62848191000003, -122.4432237 37.63098045))",1.000002056,0.786584939,0.309549362,0.342975986,0.022362882,0.135471983,6682.986258,0.000117699,0.786583322,2.151038075,0.028430346,0.436031722,0.172228041
1057,1.313298798,0.164387654,0.339722008,0.063827482,0.370476465,2.251712408,5947,0.204977299,237,20,3941,72,184,274,568,651,"POLYGON ((-122.4463783 37.63966833000001, -122.4495337 37.64835616000001, -122.4605058 37.64585700000001, -122.4573493 37.63716948, -122.4463783 37.63966833000001))",0.999996678,0.732932,0.150234422,0.485704559,0.029208825,0.070002585,5947.019756,0.000123244,0.732934434,2.251719888,0.039852026,0.662687069,0.095510341
1058,1.426957015,0.165783203,0.368989747,0.062525602,0.413656566,2.437912133,5693,0.181977868,163,7,3822,68,311,286,766,270,"POLYGON ((-122.4495337 37.64835616000001, -122.4526898 37.65704393999999, -122.4636632 37.65454447, -122.4605058 37.64585700000001, -122.4495337 37.64835616000001))",0.999996717,0.760060547,0.138314198,0.510267243,0.02176179,0.102267061,5693.018689,0.000133508,0.760063043,2.437920136,0.028631653,0.671350782,0.134551203
1059,1.456378178,0.169531243,0.376600338,0.062155993,0.430468975,2.495134727,3293,0.316732463,87,17,1648,47,230,221,707,336,"POLYGON ((-122.4526898 37.65704393999999, -122.4558467 37.66573165999999, -122.4668213 37.66323187999999, -122.4636632 37.65454447, -122.4526898 37.65704393999999))",0.999998688,0.45003601,0.142541014,0.225223002,0.011889807,0.096621761,3293.004321,0.000136664,0.450036601,2.495138001,0.026419678,0.500455512,0.214697844
1060,1.467760449,0.177146257,0.387099838,0.05879853,0.457241157,2.548046232,1960,0.421938776,80,6,739,30,159,119,440,387,"POLYGON ((-122.4558467 37.66573165999999, -122.4590043 37.67441932999999, -122.4699801 37.67191923999998, -122.4668213 37.66323187999999, -122.4558467 37.66573165999999))",0.9999963,0.273584836,0.115436051,0.10315265,0.011166728,0.061417004,1960.007253,0.000139584,0.273585848,2.54805566,0.040816327,0.377040816,0.224489796
1061,1.386027069,0.173521053,0.367744001,0.058768774,0.443210017,2.429270914,124,0.39516129,22,0,31,0,18,4,41,8,"POLYGON ((-122.4590043 37.67441932999999, -122.4621627 37.68310694, -122.4731398 37.68060653999999, -122.4699801 37.67191923999998, -122.4590043 37.67441932999999))",1.000000685,0.016495886,0.006518535,0.004123971,0.002926689,0.005454285,123.9999151,0.000133031,0.016495874,2.42926925,0.177419355,0.25,0.330645161
